,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,2.102895991545691e-08,8.173653805016585e-09,6.170494731607426e-09,6.94647650576194e-09,2.680137736139918e-09,2.7258087044272776e-09,2.830034683091268e-09,5.971575246580734e-09,6.21956577365024e-09,1.4963160683550764e-09,8.599498109505577e-10,1.2998049824738524e-09
7,38.42812776856926,9.641500447498267e-09,5.044503827550628e-09,4.484914092817661e-09,6.297879530138663e-09,1.6390627320487228e-09,1.8318456512712524e-09,1.9507874324378398e-09,3.734947893476273e-09,5.392557781468084e-09,1.074313552008257e-09,6.199565125228967e-10,1.0956594856701027e-09
8,63.198533245043265,5.57685511734371e-09,2.37390606707151e-09,2.04595580436231e-09,2.805580018458684e-09,1.0443893276678524e-09,1.2391644560345434e-09,1.3282354693959191e-09,2.8587648880748242e-09,3.7026768763468148e-09,7.498018638632917e-10,4.875394149714727e-10,1.1085309189863225e-09
9,100.96538972782729,2.3752360110568233e-09,1.1181754015832693e-09,1.0627503119955555e-09,1.6045806109497614e-09,7.293988103194166e-10,6.043621050270122e-10,6.436456407837482e-10,1.6243534908082703e-09,3.749441642779221e-09,9.155215319892376e-10,6.263255006234428e-10,1.375609976062117e-09
10,163.83631121352687,1.448058179443646e-09,6.621857981141685e-10,5.576372160887139e-10,7.330785010478939e-10,4.529494781855808e-10,5.722702254721071e-10,6.217504972657631e-10,1.1353558001371015e-09,3.8289460832267005e-09,9.254345359523156e-10,6.424950145800216e-10,1.3179804535447046e-09
11,265.3251638901486,6.427753785808279e-10,4.33779703453921e-10,4.248838496015017e-10,5.422346291843493e-10,4.214761486890645e-10,4.503331680787116e-10,4.813040942016361e-10,7.806880949285592e-10,3.1576945544593723e-09,9.642279262975768e-10,8.270914450505676e-10,1.554176554430901e-09
12,431.2885931322549,3.5449945397871615e-10,2.0864843295969732e-10,1.9509035265289184e-10,1.8523521874900162e-10,2.4763221355099933e-10,2.8194756599272784e-10,3.163999353706949e-10,4.883507442012732e-10,2.9967883058125934e-09,9.984021690569834e-10,8.733615789306401e-10,1.1270248237437155e-09
13,699.3914735090503,2.03761984845443e-10,1.192918475129461e-10,1.0148842666911074e-10,8.608379660468864e-11,1.6860736698135932e-10,1.8952036034266072e-10,2.108626707769777e-10,2.1813882738971651e-10,2.6276729440082908e-09,1.018035016653778e-09,8.756138329148849e-10,8.25000951557491e-10
14,1132.2266555405515,6.390850892321497e-11,3.7884467563482344e-11,3.37308400053265e-11,2.849477075314566e-11,9.866831539750965e-11,1.1616658805785726e-10,1.3522306937841914e-10,1.0787387783394561e-10,1.0244569457390341e-09,5.920590017632344e-10,5.759972404988332e-10,4.900523235323194e-10
15,1832.7733607376451,1.2343900840041278e-11,1.0522239679823865e-11,1.0100371766190061e-11,1.2243892013126098e-11,6.139168384500839e-11,6.585845085496345e-11,7.3537571582725e-11,9.680743420760117e-11,2.8950613727821786e-10,2.8562481749846827e-10,3.3610488395975757e-10,5.459194456565694e-10
16,2966.360523302821,6.115414395561123e-12,3.507561986766856e-12,2.8021840763353143e-12,3.7303027341881535e-10,6.61607598972501e-11,6.135564565344109e-11,6.278814197561153e-11,3.0340717891128926e-05,2.9332981702629406e-10,2.659877464572092e-10,3.581911035719723e-10,8.862261055048178e-06
17,4801.532681142485,3.0374605926385194e-11,2.447426750353651e-11,2.5728289909799728e-11,2.8851442992890714e-11,2.0931016413302425e-09,5.869152592280314e-09,8.39138836353214e-09,2.389874977109519e-09,5.018694864933388e-08,2.5402828128919547e-08,2.538057931762877e-08,5.332139436175477e-08
18,7773.367053494751,1.4841127233301683e-10,1.9976418346231865e-07,2.430297934739978e-07,1.4825084913640195e-10,7.102557992939583e-06,67.50545274389377,99.69801566676593,7.107344993042618e-06,2.3668174882996e-06,26.386662035717848,38.8108581070666,2.3680866134214233e-06
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
