,lCen,"QE primary, CIB","PSH primary, CIB","PH primary, CIB","Shear primary, CIB","QE primary, tSZ","PSH primary, tSZ","PH primary, tSZ","Shear primary, tSZ","QE primary, kSZ","PSH primary, kSZ","PH primary, kSZ","Shear primary, kSZ","QE primary, Radio PS","PSH primary, Radio PS","PH primary, Radio PS","Shear primary, Radio PS","QE primary, tSZ+CIB","PSH primary, tSZ+CIB","PH primary, tSZ+CIB","Shear primary, tSZ+CIB","QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, CIB","PSH secondary, CIB","PH secondary, CIB","Shear secondary, CIB","QE secondary, tSZ","PSH secondary, tSZ","PH secondary, tSZ","Shear secondary, tSZ","QE secondary, kSZ","PSH secondary, kSZ","PH secondary, kSZ","Shear secondary, kSZ","QE secondary, Radio PS","PSH secondary, Radio PS","PH secondary, Radio PS","Shear secondary, Radio PS","QE secondary, tSZ+CIB","PSH secondary, tSZ+CIB","PH secondary, tSZ+CIB","Shear secondary, tSZ+CIB","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, CIB","PSH trispectrum, CIB","PH trispectrum, CIB","Shear trispectrum, CIB","QE trispectrum, tSZ","PSH trispectrum, tSZ","PH trispectrum, tSZ","Shear trispectrum, tSZ","QE trispectrum, kSZ","PSH trispectrum, kSZ","PH trispectrum, kSZ","Shear trispectrum, kSZ","QE trispectrum, Radio PS","PSH trispectrum, Radio PS","PH trispectrum, Radio PS","Shear trispectrum, Radio PS","QE trispectrum, tSZ+CIB","PSH trispectrum, tSZ+CIB","PH trispectrum, tSZ+CIB","Shear trispectrum, tSZ+CIB","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-6.069594470916529e-10,3.149305690090213e-10,4.496646739567625e-10,1.5029119802289208e-10,-1.2973782956363832e-08,-3.859156157049604e-09,-1.325161875890629e-09,3.424608382477739e-10,-4.1687455231997147e-10,-7.332830106650333e-10,-8.046091357470857e-10,-1.0473789583103393e-09,-2.3233000683568587e-10,1.2203323795145369e-10,1.7451094347972371e-10,4.281779878615785e-11,-1.2950719962568042e-08,-3.6781689200256993e-09,-1.122010088146898e-09,5.568201764191664e-10,-1.340778628960805e-08,-4.2017632037003775e-09,-1.648242665828779e-09,-2.798966106499666e-10,-1.08634693786906e-12,-1.976270811400936e-11,-2.6684799029390583e-11,-3.955435251701319e-11,-2.645475947127671e-10,-3.261165774358152e-10,-3.37210702540718e-10,-9.781154445190712e-10,6.047315183376762e-11,4.884852988421276e-11,3.040619334994497e-11,-1.9848171942395342e-10,-4.9971402755487455e-12,-1.1036867091696935e-11,-1.1772877365402299e-11,5.254341169133272e-12,-3.3364134590927223e-10,-4.185436973301153e-10,-4.478256356070883e-10,-1.2451032665873653e-09,-4.627106554757486e-10,-4.3319732100599666e-10,-4.772343557305879e-10,-1.6593901653623188e-09,1.9982943459858432e-11,4.202891535354839e-12,6.796060385799979e-12,1.2134409251483414e-11,5.497290172995668e-09,1.0956415475908584e-09,6.160665356259441e-10,7.768173218111772e-10,1.1193955427178366e-10,3.029055351786937e-11,3.289798927670344e-11,7.102625349553781e-11,1.6370719250641777e-11,1.28456035850095e-12,3.941213545493905e-12,1.443280391110647e-12,5.462530562189235e-09,1.1246947438241132e-09,6.546987067893154e-10,8.838606783141887e-10,6.518936038627855e-09,1.3228721847215808e-09,7.926214706845708e-10,1.05285091634064e-09
7,38.42812776856926,-6.162932623996766e-10,5.36515385495313e-11,1.713612820458927e-10,-1.7172374995896785e-11,-8.137242831537943e-09,-3.0337302461557775e-09,-1.7142038338654024e-09,-1.2309741780730463e-09,-6.772005204756747e-10,-4.79601915771985e-10,-4.271619405471729e-10,-6.277739818749534e-10,-1.1656917987591408e-10,5.305866137266301e-12,3.340812816065223e-11,-1.073440250064334e-11,-7.742776378683006e-09,-2.8043685008766913e-09,-1.5477122417772156e-09,-9.50481670836458e-10,-7.83470717458473e-09,-2.6133081652867545e-09,-1.3623170188110388e-09,-1.2829640580594105e-09,1.256948285578682e-11,8.903295773224977e-13,-1.0253525223766467e-12,-1.221459305300952e-10,-2.8043167148867294e-10,-3.1196553815423197e-10,-3.068007597803932e-10,-7.059644508923981e-10,1.7721133086499433e-11,1.6732881813570948e-11,1.5470021674153477e-11,4.465731910027519e-11,-3.60540623941921e-12,-2.335711246073459e-12,-2.222283814911379e-12,-3.8410011341894646e-11,-4.5676872649476047e-10,-5.297559634167148e-10,-5.455803150778195e-10,-1.0449779576409366e-09,-5.932997079940457e-10,-5.894479929474891e-10,-5.842930746141955e-10,-1.1429552537095761e-09,2.350994486035643e-11,6.118399879616286e-12,7.422127961320061e-12,1.4031449942605782e-11,4.7537372749220235e-09,1.0145067079348612e-09,6.242338241221968e-10,1.0169418234171992e-09,9.743459528630712e-11,3.2954512649016785e-11,3.268607730981471e-11,9.357983040052728e-11,1.9153053405033098e-11,1.1997291724679861e-12,4.00433087450821e-12,1.799697011756052e-12,4.702702166321228e-09,9.878840967865646e-10,6.008447728541944e-10,1.0162793824327519e-09,5.056817986480848e-09,1.125056206414128e-09,7.509057292613659e-10,1.3512782528917812e-09
8,63.198533245043265,-5.756557168083583e-10,1.7557269440826095e-10,3.021499430404753e-10,1.1084085656550207e-10,-9.214327679381914e-09,-2.5856444635316673e-09,-8.76364734855782e-10,-3.3009006432384253e-10,-8.833120328304687e-10,-3.3843902426542843e-10,-2.1542735880749685e-10,-3.9684172469586237e-10,-1.7463322967390828e-10,4.532657787349832e-11,7.998945019652039e-11,1.5866323360581732e-11,-9.240321031072891e-09,-2.4237766843741362e-09,-7.145143651957917e-10,-2.9315137210827495e-10,-9.58081451467559e-09,-2.603655871801217e-09,-8.953337361918397e-10,-7.180940607699323e-10,-2.5713631862680477e-11,6.4183780690941724e-12,5.739184766025221e-12,-4.3579262887619585e-11,-4.1834535763493037e-11,-8.05379089842846e-11,-9.899666426489585e-11,-4.1886903344462863e-10,2.962038302164697e-11,3.4905458714990808e-12,-7.565116270872955e-12,-4.6547412805740785e-11,7.890267438060894e-12,6.644331886885821e-13,-4.562877103022847e-13,-5.086397241705861e-12,-1.15321073732916e-10,-1.3902242301740278e-10,-1.5879586959393323e-10,-4.895386392645992e-10,-2.044741403539465e-10,-1.0797490469933114e-10,-1.1764891104729214e-10,-6.224415956335783e-10,1.7423979600428153e-11,7.014116012326081e-12,9.186359633882104e-12,1.2363541523970371e-11,4.763639574083774e-09,9.392117580692844e-10,5.777605773482873e-10,8.973577643436241e-10,9.347994484811532e-11,2.8982947323872453e-11,2.615809579029528e-11,5.737058567515926e-11,2.1487278665011776e-11,1.5883596633311294e-12,4.6466279799378934e-12,2.0712168143688723e-12,4.739035212099901e-09,9.53783559876106e-10,5.876522713061779e-10,9.382312167494036e-10,5.002594629068458e-09,1.09000819017749e-09,7.431384787851188e-10,1.2655493554484144e-09
9,100.96538972782729,-4.3540407160496996e-10,4.1347167438078e-11,1.2754178282315712e-10,-2.069574177572371e-11,-5.114122083359959e-09,-1.22911430980783e-09,-2.530727246989396e-10,-4.6039303873763956e-11,-4.661484284130753e-10,-1.4542256043087187e-10,-7.155901028970147e-11,-1.078684917064767e-10,-1.562847281022248e-10,3.050862885888967e-11,6.444609286388409e-11,1.5668890864278175e-11,-4.934307448789529e-09,-1.0994080235516018e-09,-1.3609652690190516e-10,1.817518394138406e-10,-5.585744699755011e-09,-1.0756033130277045e-09,3.2465006671331376e-11,4.259054530699822e-10,7.793674970915011e-12,6.403428617796789e-12,6.701665964420668e-12,3.4691742624835645e-12,-1.2336493991515695e-10,-1.4026282446136996e-10,-1.6738225730157084e-10,-5.607738476895496e-10,-2.7224709597390813e-11,-1.5392908275399077e-11,-1.5988803838904303e-11,-6.973138209738338e-11,-1.0718547459493305e-12,-7.929979639239255e-13,-9.96492601532506e-13,-3.3025948726601407e-12,-1.426008555966527e-10,-1.5180746340825425e-10,-1.775706813664692e-10,-5.587529599589014e-10,-1.3027443080162662e-10,-3.4125121541706544e-11,-5.1620781440726125e-11,-4.813779293954439e-10,1.495345395123467e-11,6.574123673004977e-12,8.031043113436424e-12,1.2191160576806595e-11,4.375363829521185e-09,9.33748366967455e-10,5.991865988065102e-10,1.0419259595185603e-09,5.599307393406094e-11,2.08077767527986e-11,1.899941396355801e-11,4.032507907667367e-11,2.0726612278838453e-11,1.7922644820018682e-12,4.848019248179059e-12,1.998744207294285e-12,4.285275970272379e-09,9.432351136874745e-10,6.100825845480101e-10,1.065968760090999e-09,4.438455704334355e-09,1.0284981280392187e-09,7.137386246838532e-10,1.2988874664811097e-09
