,Nmodes,"PH primary, All","PH primary, CIB","PH primary, Radio PS","PH primary, kSZ","PH primary, tSZ","PH secondary, All","PH secondary, CIB","PH secondary, Radio PS","PH secondary, kSZ","PH secondary, tSZ","PH trispectrum, All","PH trispectrum, CIB","PH trispectrum, Radio PS","PH trispectrum, kSZ","PH trispectrum, tSZ","PPH primary, All","PPH primary, CIB","PPH primary, Radio PS","PPH primary, kSZ","PPH primary, tSZ","PPH secondary, All","PPH secondary, CIB","PPH secondary, Radio PS","PPH secondary, kSZ","PPH secondary, tSZ","PPH trispectrum, All","PPH trispectrum, CIB","PPH trispectrum, Radio PS","PPH trispectrum, kSZ","PPH trispectrum, tSZ","PSH primary, All","PSH primary, CIB","PSH primary, Radio PS","PSH primary, kSZ","PSH primary, tSZ","PSH secondary, All","PSH secondary, CIB","PSH secondary, Radio PS","PSH secondary, kSZ","PSH secondary, tSZ","PSH trispectrum, All","PSH trispectrum, CIB","PSH trispectrum, Radio PS","PSH trispectrum, kSZ","PSH trispectrum, tSZ","QE primary, All","QE primary, CIB","QE primary, Radio PS","QE primary, kSZ","QE primary, tSZ","QE secondary, All","QE secondary, CIB","QE secondary, Radio PS","QE secondary, kSZ","QE secondary, tSZ","QE trispectrum, All","QE trispectrum, CIB","QE trispectrum, Radio PS","QE trispectrum, kSZ","QE trispectrum, tSZ","Shear primary, All","Shear primary, CIB","Shear primary, Radio PS","Shear primary, kSZ","Shear primary, tSZ","Shear secondary, All","Shear secondary, CIB","Shear secondary, Radio PS","Shear secondary, kSZ","Shear secondary, tSZ","Shear trispectrum, All","Shear trispectrum, CIB","Shear trispectrum, Radio PS","Shear trispectrum, kSZ","Shear trispectrum, tSZ",lCen
0,1.620558597863051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094069739418872
1,4.246768766970909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1196862728734125
2,11.128906405421878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4313777036652517
3,29.16395136554151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554762087150706
4,76.4258434986297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992126343855551
5,200.2784012792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.556579546566493
6,524.841286438657,2.113701935794245e-09,3.4708970981369026e-09,2.2174495172816386e-10,-8.024813285002432e-10,-1.2397763468163664e-10,7.665361504183696e-11,-2.9490088042024583e-10,3.2438386944957004e-11,-1.0039214989706399e-10,-1.655831637033625e-10,5.441063112665077e-10,3.8590104800218093e-10,5.804573359345976e-12,1.900588507025593e-11,2.1983411792451185e-10,1.2714506898296653e-09,7.698574020188542e-10,1.450757389473349e-12,-8.263404037865735e-10,2.6586031484233623e-10,7.665361504183696e-11,-7.905482788313876e-10,5.912360269610585e-11,-1.127841255907315e-10,-5.446838904436309e-10,4.628473449324586e-10,3.672381492827492e-10,3.2668294159432296e-13,2.3665859417866088e-11,1.977842251866385e-10,-1.1052737156916164e-09,1.885712709512528e-09,3.235231507772766e-11,-7.505461439550484e-10,-2.1827282136013443e-09,1.5437549821717396e-10,-2.823464152255102e-10,2.6162342525004634e-11,-9.783700274397872e-11,-1.3151735907289582e-10,3.3551949073927644e-10,9.553200025595338e-11,3.685457790843548e-13,1.913820226340239e-11,3.7186407902906705e-10,-1.548637072040384e-08,-7.117853610500118e-09,-9.57931185644227e-10,-5.495441591379863e-10,-1.0599157804808585e-08,2.530769323321671e-10,-4.2239694400137416e-10,1.2717388449234298e-11,-7.109112588054068e-11,-3.777583693217161e-10,1.0849435015307859e-08,5.451036856317368e-09,1.291303800584524e-10,1.3420011329327018e-10,3.1253098929341047e-09,7.230168602339583e-10,1.3623331687003421e-09,3.6890842086824706e-11,-1.0689845595219438e-09,1.9283703504432388e-10,-1.2852522443588129e-09,-2.894311178637051e-10,5.662842729252971e-12,3.9789959795358485e-11,-7.094826344537428e-10,7.556515527389757e-10,6.199990719520728e-10,4.230977288231282e-13,4.8229270498557513e-11,3.710304560325192e-10,20.982337649086286
7,1375.3773456903277,-1.0952865863602557e-10,1.8736144670250776e-09,1.0055401208689755e-10,-4.2720827335810866e-10,-7.336826239629536e-10,-4.117457325896198e-10,-2.6445231200865173e-10,7.87412287753478e-12,6.048523738800678e-12,4.421135071766506e-11,5.133030589147653e-10,3.4705983831207277e-10,6.038911619527458e-12,1.917595156892605e-11,2.061847774512528e-10,-1.9428322588910748e-09,6.288378095979463e-10,3.3444610693825134e-11,-3.7061023361991417e-10,-7.348576128279199e-10,-4.117457325896198e-10,-6.177618792246708e-10,-5.946118488622956e-12,-4.294284480769437e-11,1.4677061901248582e-11,3.2406042164398804e-10,-1.227690772707016e-10,2.0916547736327195e-12,2.8984282188142918e-11,2.4460059971496793e-10,-2.1626055066453933e-09,2.876122668851569e-10,2.114169793410054e-11,-5.182581041316304e-10,-1.6228497602495813e-09,-2.7852166947541687e-10,-1.3594077826665394e-10,8.302916249667368e-12,1.882498681732152e-11,3.624792282256783e-11,5.087674567755026e-10,1.6778470102491867e-10,1.0124567124357639e-12,2.2152812714256284e-11,3.6833528908245497e-10,-1.2370208665642641e-08,-7.456008923938928e-09,-3.7077774488450906e-10,-8.563414596332564e-10,-5.3853436753538065e-09,-2.868489625945648e-10,-4.281495718144122e-11,-6.372721555447049e-13,1.3987634307118133e-11,-8.078439846352138e-11,9.5434828588008e-09,5.242684840281252e-09,1.0821537847486128e-10,1.2318787517311956e-10,2.599758970589306e-09,-2.136332606411545e-09,1.0029833850291115e-09,8.980829969560662e-13,-6.342964328451059e-10,-8.67325164562825e-10,-3.1175958286064063e-10,-2.485860615885716e-10,3.1717468768481595e-11,-2.579111065126055e-11,-4.163640253230374e-10,7.939058511340027e-10,-9.131571910258303e-11,3.3113498349639813e-12,5.893538021214909e-11,4.191030604986978e-10,38.42812776856926
8,3604.2569285548498,1.4444616669441117e-09,2.5551121615272322e-09,1.9337508859008594e-11,-1.9673337676523346e-10,-2.2944002521311535e-10,-4.459342230380548e-11,-1.1097108260898929e-10,-2.7253264522021596e-12,-9.9405864471303e-13,-6.995348179875362e-11,3.908491019374681e-10,1.0523296992358634e-10,4.369870888408856e-12,1.3875720847243068e-11,1.6696191434993045e-10,-6.006795209379746e-10,-1.304566658149965e-10,-3.0482329058164195e-11,-2.2486634482842601e-10,-1.272447583028419e-10,-4.459342230380548e-11,-4.2040762702138805e-10,2.6776395516485783e-12,4.552073499422222e-12,-1.9223344860518234e-10,2.7370393218412044e-10,-1.3332470294394713e-11,1.363488531191688e-13,2.100215636917354e-11,1.5217711040476538e-10,-1.068336244128038e-09,9.206240716989708e-10,-4.920128398516287e-11,-3.550871594166393e-10,-1.4063640113374282e-09,2.993589104515681e-11,-5.6572944541266756e-11,-1.4653065070632374e-12,-7.82722794343272e-12,-5.356145140936545e-11,3.943553074575266e-10,1.8559667912404505e-12,3.1372019393383373e-13,1.6798272206515143e-11,2.9154885039923907e-10,-1.3299791410296069e-08,-8.139686516299316e-09,-3.7846305054823866e-10,-1.043584142991393e-09,-6.2712421929339e-09,1.2949739816411044e-10,-1.1078744665843609e-11,-3.003463118383978e-12,-4.32308171860052e-11,-8.984537752569549e-11,6.2335458296953015e-09,3.0286117869817162e-09,1.1606766593694852e-10,9.141075718221742e-11,2.356486233880951e-09,1.1174190200892133e-10,6.817561319645058e-10,-2.989896906851513e-11,-3.79456575853307e-10,-1.749564984423521e-10,1.006132236826779e-10,-1.7725945679571946e-10,-3.062161961032209e-11,-1.7102166794138068e-10,-2.9136320857248737e-10,7.638794375012767e-10,-6.000129728079353e-11,4.642698178733534e-13,3.648313161666688e-11,3.0747006469637845e-10,63.198533245043265
9,9445.166483031886,1.0860714867660013e-09,1.065835401358523e-09,6.521530282002608e-11,-6.26020064610506e-11,-8.15397281927023e-11,-8.935890867345989e-11,4.2040327350514585e-11,-1.3914283401191346e-12,-3.2680509068807423e-11,-1.0947389085986907e-10,2.701106811526005e-10,8.527769483101246e-11,4.518813261023828e-12,6.8166035239764386e-12,1.8107437555160516e-10,2.8838837107767546e-10,-1.3711185143388159e-11,2.003243157477638e-11,-7.30669422391894e-11,-1.1979301020842537e-10,-8.935890867345989e-11,2.472760910072797e-11,-2.4385809054531006e-12,-1.5459973377300056e-11,-8.970043833910802e-11,3.8499706399594183e-10,7.950185866504145e-11,5.895899746566311e-13,9.483149895719166e-12,1.743816328792278e-10,-7.019854094767386e-10,-7.024882445644004e-11,-4.3328446101652235e-12,-1.5525189106592722e-10,-9.653746262281876e-10,-2.136838623220401e-11,8.504555161445144e-11,-3.473607655819017e-12,-3.3618483262329215e-11,-9.387000583873576e-11,3.140120184447363e-10,3.081627421189778e-11,2.623422546204902e-13,8.874048906713471e-12,2.738639071832871e-10,-8.763179540049603e-09,-5.64533002524224e-09,-3.286511751943098e-10,-5.480121295836957e-10,-4.667901365241229e-09,-5.729498348339603e-11,1.1786908833080544e-10,-1.7438034255944425e-11,-1.8908243650962142e-11,-6.652539507794749e-11,4.037698743945585e-09,1.9212440249155377e-09,1.0945303940722321e-10,4.8029512123998785e-11,1.8040852323718744e-09,6.019417054358194e-10,1.6896678901578435e-11,2.4964585429356867e-11,-9.937901771707251e-11,-8.112214276917344e-11,-9.481387248249344e-12,1.9578324409611992e-10,-7.555022104785925e-12,-2.7280306039278165e-11,-1.574543017957961e-10,6.984848956705503e-10,1.1631564192940803e-10,9.9289164753583e-13,1.9262000967860684e-11,3.6101316885781405e-10,100.96538972782729
10,24751.61223535714,3.913083070648774e-10,6.688563049419407e-10,5.028042498649883e-11,-1.7559350215966722e-12,-2.1629741836249108e-10,-2.2762562786849845e-10,-8.262117842058607e-11,7.352092225232658e-12,3.93073406013065e-13,-1.5686470276615516e-10,4.2011759290813817e-10,1.4721753559981031e-10,5.788091094758843e-12,9.856421524422623e-12,2.118927493807361e-10,-2.866334960282043e-10,-1.27141253252236e-10,-1.2432158403123374e-11,-1.4541728532617798e-11,-2.3992406821541467e-10,-2.2762562786849845e-10,-3.054311658438982e-11,4.7170530957596785e-12,-7.779967464717012e-12,-2.2210986285994108e-10,3.7782617096150474e-10,9.090396686400484e-11,9.169562361419833e-13,1.1510213511985664e-11,2.2616488171472486e-10,-8.427774166026438e-10,-2.3488327684878784e-10,-6.546000155730328e-12,-7.030907419596787e-11,-8.301737226233096e-10,-1.9472016716726595e-10,-6.415169740881729e-11,6.047089130843256e-12,2.2658759876372645e-12,-1.47467665754646e-10,4.777891976332974e-10,9.369302604813724e-11,7.979450282557148e-13,1.1115639999846496e-11,3.112767211757608e-10,-6.372398841467331e-09,-4.506423993395984e-09,-2.8428727606091804e-10,-3.5937845358244797e-10,-3.347821824986683e-09,-1.6453381132591974e-10,-3.2707078855009592e-12,3.002596537579304e-12,-1.846757664457467e-12,-1.727660205255051e-10,3.5440202798915566e-09,1.4411542863253595e-09,1.1712053056537742e-10,3.2803960955993834e-11,2.0402437664102066e-09,4.192248149328217e-12,-8.483718658187928e-11,-6.534224189338845e-12,-5.446532701668856e-12,-2.2011964674244788e-10,-1.027848694397781e-10,1.5264214905715068e-10,-4.324204275865136e-12,-2.3802660225428768e-11,-2.8705044683552244e-10,6.993289079747711e-10,2.200069498206943e-10,2.3307161599340645e-12,2.274993084634623e-11,4.2442723040908994e-10,163.83631121352687
