,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-1.6058854700426756e-08,-5.069574682686451e-09,-1.943988291046753e-09,-1.010863057993775e-09,-1.7010406023859123e-10,-4.9685032708374975e-11,-6.186582258444418e-11,-3.2147826846255337e-10,8.782137114164458e-09,1.6039489228105543e-09,9.265513808834762e-10,1.2738700141719656e-09
7,38.42812776856926,-8.970044831304863e-09,-2.85980371968182e-09,-1.2591468065879317e-09,-9.597423816208026e-10,-1.9891360882151458e-10,-1.8427710204648954e-10,-1.8574861009032767e-10,-6.789486742514892e-10,6.88336213728369e-09,1.4351953169574728e-09,9.669615787101067e-10,1.922104541845897e-09
8,63.198533245043265,-1.0995457856664184e-08,-2.9202269558911938e-09,-8.495214257239692e-10,-8.144198416696288e-10,-9.003898939060581e-11,-2.1830184022052934e-10,-2.496236086111328e-10,-4.359608405532484e-10,6.910329582339989e-09,1.3531598216820438e-09,8.910919535171468e-10,1.6130936152356149e-09
9,100.96538972782729,-6.682240853805219e-09,-1.3683717004516493e-09,-2.1856358992224988e-11,1.2537094586344302e-10,-2.506316891837602e-10,-1.845399462350435e-10,-1.6463753622764728e-10,-2.813123238230596e-10,6.2392206477156734e-09,1.3335639841453255e-09,9.145351281383049e-10,1.7109921187725866e-09
10,163.83631121352687,-5.0723382279372345e-09,-1.3106955836006407e-09,-3.2224635340817243e-10,-1.6966089511325172e-10,-2.897624015693662e-10,-3.3669329078880225e-10,-3.7069879907335356e-10,-9.139354944775321e-10,6.618246056395066e-09,1.3706526897609347e-09,9.759315967638102e-10,1.8581970717008738e-09
11,265.3251638901486,-3.466730430275192e-09,-9.983021334136651e-10,-3.3905470209896923e-10,-2.657887137645992e-10,-3.1428001201865443e-10,-3.5396159451938434e-10,-3.9561460063031293e-10,-8.601492056894618e-10,6.6950958082651445e-09,1.646083516458989e-09,1.2904866688767005e-09,2.077925970146328e-09
12,431.2885931322549,-1.799011675572998e-09,-4.73195460142476e-10,-1.0385348697931419e-10,1.4829461932939022e-11,-3.5239816661915837e-10,-3.743021257837825e-10,-4.2018370264023704e-10,-6.859239228742403e-10,5.82014890192558e-09,1.580566213157069e-09,1.2944934604573714e-09,1.4681820338901917e-09
13,699.3914735090503,-1.072143678137835e-09,-3.3562495342426547e-10,-9.825994468285597e-11,-5.231069636817601e-13,-2.2221003127287062e-10,-2.9573310765405506e-10,-3.4717042610648635e-10,-4.284671403267266e-10,4.517025138143035e-09,1.4638719441145566e-09,1.2111191483479722e-09,1.035917775453811e-09
14,1132.2266555405515,-5.070776763731048e-10,-1.7235476442790455e-10,-3.0868636729917834e-11,-4.495126455831143e-11,-1.9564233057222824e-10,-2.5323893871602676e-10,-2.975482088188234e-10,-2.5214859352999283e-10,2.185238875791904e-09,9.362540277448562e-10,8.317163582098976e-10,6.219115599499594e-10
15,1832.7733607376451,-1.4446560342002597e-10,-6.399231092572297e-11,4.149276054621729e-12,-6.755981475164109e-11,-9.310266853153706e-11,-1.2080934474354273e-10,-1.5618988632675573e-10,-5.589937366853258e-11,6.113536447366469e-10,4.4244879100486484e-10,4.509023021462414e-10,6.279768183701775e-10
16,2966.360523302821,9.001755160654843e-11,2.7220396775116327e-11,2.71592915342712e-12,-5.923916293829836e-11,-2.9860222220958734e-10,-1.825816016767835e-10,-1.3563520335352375e-10,-3.6096272558213835e-06,7.799560762778941e-10,4.129254451809659e-10,3.9886238562054214e-10,3.8163444891664675e-06
17,4801.532681142485,6.863929497525447e-10,1.7239729871534944e-10,3.2915817620600278e-12,6.625849297236304e-10,-1.2725834496245721e-08,-1.9543475885888937e-08,-2.115125483340424e-08,-1.425971609431997e-08,1.1615571823626782e-07,9.252210758784573e-08,1.1302894482732909e-07,1.246402896830982e-07
18,7773.367053494751,9.319862216779703e-10,2.5039846344869532e-08,3.0239010734860255e-08,9.33012571200459e-10,1.3566882179031478e-07,9.008103152211909,13.207853367128347,1.312521036522762e-07,1.6332388265947502e-05,39.55329440854386,58.10944032530406,1.633622006445006e-05
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
