,lCen,"QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-0.005403798251583229,0.00017476638319420187,0.0016274097914486727,0.0007814535763004665,-0.00033693308627464296,-0.00041520547186736054,-0.00043395574965720326,-0.001146991098257335,0.0001885921721483924,-3.0473721800000257e-05,4.159856649677657e-06,-3.1260625955998205e-05
7,38.42812776856926,-0.0018809717088339357,0.0006829314942236415,0.0012739791965691509,0.0007177440495101086,-0.0001811515266563785,-0.00022039269202155448,-0.00017882882481307433,-0.0008013580269933981,0.00015318822874757555,-2.9309496784175188e-05,1.0391593029102592e-05,-2.4001187344433315e-05
8,63.198533245043265,-0.0026389525342447586,0.00047987058848163416,0.0011743651749878763,-2.4072839995308407e-05,-0.0001303579729344818,-0.00022458835809820851,-0.00025461209711796214,-0.0002836271752637171,0.00023411536081214106,-2.8776067694015602e-05,1.3222938898580886e-05,-2.362855053316164e-05
9,100.96538972782729,-0.003793911011342363,0.00014273124267476461,0.0010430244209964812,-0.0001618416322297057,-3.621371325632532e-05,6.86612891440696e-05,6.503245222765639e-05,0.00030861184364477684,0.00032208630573766426,-4.025520724113914e-05,1.9946813430088913e-05,-3.7096308982033575e-05
10,163.83631121352687,-0.00512683497461752,-0.0002079995555016976,0.0010589342257877664,-0.0002889007385619456,-4.445985764069356e-05,-0.00019352240820199394,-0.0003040662653452325,-0.0005292580573156549,0.0006335961341870745,-7.570766951164901e-05,3.805739595311037e-05,-8.461935762749417e-05
11,265.3251638901486,-0.0056959600175412115,-0.0002580333648615044,0.0012152450214115071,-0.0002501527724785159,-2.0493348581682425e-05,-3.125129000947337e-05,-2.7329226711531393e-05,-0.0010633226692424982,0.001459621809197091,-0.00015830507154364449,0.00010459837233994284,-0.00017142634204083605
12,431.2885931322549,-0.004928969141815597,0.0001580833842481736,0.0015882305068450335,-3.593425390065896e-05,-0.0007170416411840576,-0.0009479566489063271,-0.0011828884056584129,-0.00144727023740748,0.0028015221135127555,-0.0002952839367100394,0.0001459151666108263,-0.00027639333934633916
13,699.3914735090503,-0.004806248846533756,4.8054271713252874e-05,0.0014321798028519809,-0.0006090683433681993,-0.0010673250989457913,-0.001621698729680906,-0.0019904305904799623,-0.0012633468371433555,0.004439232957092705,-0.0006810870180680856,-0.0001676131511988533,-0.0006879558157553117
14,1132.2266555405515,-0.003890792219501311,-0.0006272402090453115,0.000499090914189742,-0.0029558034897600553,-0.003964222154419653,-0.005139547015268653,-0.006084888822357213,-0.0011570659006623276,0.005267387093770834,-0.0019316068462657632,-0.002069473182443428,-0.0014738828759687298
15,1832.7733607376451,-0.0032854801661997145,-0.002485464822567942,-0.0017925057845179957,-0.03734453430712344,-0.008875931946470945,-0.009360088770269897,-0.010160823145398448,-2.2934278659916596,0.0026714510360467923,-0.00015227411928572712,-0.001645425575076972,2.633941096769594
16,2966.360523302821,0.014010050189393481,0.004772088677736591,0.00024156661743520862,-0.11297560389721653,-0.07852533683212852,-0.06959013349596475,-0.07580388592001112,-39943.65398409103,0.16514110946033175,0.012149106144696475,-0.018821665775045557,13047.447686172995
17,4801.532681142485,0.2582984406409376,0.04743639397212208,-0.013612410982807402,0.25892150495657384,-21.308355475526174,-1494.8720551363328,-2057.665295316498,-18.565579283009797,126.54654619948818,-1422.762279984199,-2131.1702926007147,125.66934095201903
18,7773.367053494751,-0.04783282299450776,56.64752469713948,121.83039252753267,-0.04818519301183078,-1517.3808244845363,63105852231.64892,453743599654.3018,-1514.7561026001774,-180.23701060817578,-1814096205.420464,-12100617927.085049,-180.36508083856071
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
