,lCen,"QE primary, CIB","PSH primary, CIB","PH primary, CIB","Shear primary, CIB","QE primary, tSZ","PSH primary, tSZ","PH primary, tSZ","Shear primary, tSZ","QE primary, kSZ","PSH primary, kSZ","PH primary, kSZ","Shear primary, kSZ","QE primary, Radio PS","PSH primary, Radio PS","PH primary, Radio PS","Shear primary, Radio PS","QE primary, tSZ+CIB","PSH primary, tSZ+CIB","PH primary, tSZ+CIB","Shear primary, tSZ+CIB","QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, CIB","PSH secondary, CIB","PH secondary, CIB","Shear secondary, CIB","QE secondary, tSZ","PSH secondary, tSZ","PH secondary, tSZ","Shear secondary, tSZ","QE secondary, kSZ","PSH secondary, kSZ","PH secondary, kSZ","Shear secondary, kSZ","QE secondary, Radio PS","PSH secondary, Radio PS","PH secondary, Radio PS","Shear secondary, Radio PS","QE secondary, tSZ+CIB","PSH secondary, tSZ+CIB","PH secondary, tSZ+CIB","Shear secondary, tSZ+CIB","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, CIB","PSH trispectrum, CIB","PH trispectrum, CIB","Shear trispectrum, CIB","QE trispectrum, tSZ","PSH trispectrum, tSZ","PH trispectrum, tSZ","Shear trispectrum, tSZ","QE trispectrum, kSZ","PSH trispectrum, kSZ","PH trispectrum, kSZ","Shear trispectrum, kSZ","QE trispectrum, Radio PS","PSH trispectrum, Radio PS","PH trispectrum, Radio PS","Shear trispectrum, Radio PS","QE trispectrum, tSZ+CIB","PSH trispectrum, tSZ+CIB","PH trispectrum, tSZ+CIB","Shear trispectrum, tSZ+CIB","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,6.31443931939881e-11,2.8967353788157823e-11,4.058749125092058e-11,3.860252305766492e-11,1.2575831649782522e-09,7.195516422803517e-10,4.664873427222065e-10,3.863380486592159e-10,1.7905987367095584e-10,1.3284343188518471e-10,1.503066537804103e-10,1.9375248205940873e-10,2.1102829625586172e-10,9.768062575023409e-11,1.1524020510196056e-10,9.493513749839121e-11,1.2218548911172488e-09,7.042703109778281e-10,4.6476602709631753e-10,3.8274948275479967e-10,1.5509626345453454e-09,8.357013260918396e-10,5.763402299014863e-10,6.397977309395366e-10,1.2137401008751064e-11,1.0347238484443929e-11,1.0607374059327e-11,2.3799332396401742e-11,1.2394114447822338e-10,1.207160168410182e-10,1.220148685054872e-10,2.2741523224243414e-10,3.9187889242464976e-11,3.946262053802974e-11,4.21458369603772e-11,7.803799090140433e-11,4.921645045838068e-11,4.6237411113754406e-11,4.6660520390486266e-11,8.496143932679288e-11,1.2068743260520986e-10,1.1842425986364682e-10,1.1919837083797e-10,2.2202210027220536e-10,2.0968778637362497e-10,2.0229795155410555e-10,2.0245546225853007e-10,4.103861513014199e-10,4.2548777519454145e-14,1.6679881654850834e-14,2.9768682425678186e-14,3.7976116261749386e-14,3.624144444205635e-11,1.3730093063789377e-11,6.540750379745394e-12,8.028620897248326e-12,4.0964191614836375e-13,1.7708867406417756e-13,2.427607802366602e-13,4.551548255059831e-13,3.5541631176102854e-10,1.0607616477038455e-10,3.082618558959627e-11,1.258035085131683e-11,3.646853614146583e-11,1.4070602867372601e-11,6.755295968118928e-12,8.453446258679467e-12,5.152786036377764e-10,1.529127000199177e-10,4.922886198816974e-11,3.176324303966839e-11
7,38.42812776856926,3.526711280348214e-11,2.0051508927840728e-11,2.5568975667741683e-11,2.8448819158987057e-11,6.374615630742496e-10,3.9818203922353146e-10,3.0632712521260716e-10,4.1164521579419503e-10,9.340436937909936e-11,6.289967397158574e-11,6.64375179054914e-11,1.1374412014693028e-10,1.8939103289153713e-10,4.549105748604031e-11,6.709363460398888e-11,6.817957529779863e-11,6.4170220971843e-10,4.0010508392643646e-10,3.0536399548106527e-10,4.07351400006514e-10,6.94446515498384e-10,4.223324715382466e-10,3.649437557170907e-10,4.72191814212827e-10,1.0860338173609867e-11,1.052894191331665e-11,1.05791818394001e-11,1.8244737430463354e-11,1.0443950295392836e-10,1.1468026072282704e-10,1.2429584899871037e-10,2.1047726242415344e-10,2.982279963888466e-11,3.1045103306935696e-11,3.139907632298467e-11,6.434920849518719e-11,3.566997699869229e-11,3.722891138648933e-11,3.9640230855413245e-11,8.0468347726061e-11,1.0309727672790973e-10,1.1506957108705429e-10,1.2659545717322262e-10,2.0162266402521046e-10,1.602353413418693e-10,1.6868898143581033e-10,1.8069792127100548e-10,3.28244628096761e-10,3.475482933255306e-14,1.0578406277252229e-14,1.7929710286126995e-14,2.0097893329067816e-14,3.3071159364253e-11,1.1586662137415905e-11,5.31986859102689e-12,8.029134481572319e-12,3.6841695573545203e-13,2.507614993491045e-13,2.6561091723419117e-13,7.17200967448568e-13,4.938361988694154e-10,1.6771557650466514e-10,5.656364526977296e-11,1.4868778822056738e-11,3.201426127076326e-11,1.159173308234976e-11,5.429983411638276e-12,7.650527543652922e-12,4.86110772653965e-10,1.2964272132292727e-10,3.3695682149443515e-11,1.5348002746707417e-11
8,63.198533245043265,1.8767418012469353e-11,1.2225575441520195e-11,1.5135531534749464e-11,1.7008257439205156e-11,3.697191449074382e-10,1.7605282555693706e-10,1.249342221595001e-10,2.1436112913466787e-10,5.376077776907341e-11,2.605380475386758e-11,2.453800467351492e-11,3.7537277705052945e-11,1.4126568872787147e-10,3.815481067066562e-11,5.039484674310555e-11,4.249740832182909e-11,3.629547152786281e-10,1.7569224165395765e-10,1.2017613564198988e-10,2.0015096709722657e-10,4.689572461630775e-10,2.2191837702713967e-10,1.7611762350392446e-10,2.5100204321309867e-10,4.7622337942449694e-12,5.5345434424456906e-12,6.001398900554335e-12,1.2761337189241062e-11,5.684259679333156e-11,6.081314395522607e-11,6.325231823431677e-11,1.0763993316030504e-10,1.766558206424292e-11,1.7567863519235447e-11,1.8917717129760722e-11,3.857148001917038e-11,2.2837597096450294e-11,2.3329915299196072e-11,2.390606044637889e-11,4.989046200702058e-11,5.990356920885667e-11,6.398667015553208e-11,6.704408966346121e-11,1.0756903876072524e-10,1.1638567870888059e-10,1.1304892850614105e-10,1.1161901316779041e-10,1.8434781076467851e-10,1.693712478014576e-14,7.626574448025153e-15,1.228722625801923e-14,1.3551831819049375e-14,2.6717601293126795e-11,1.0179821383894683e-11,5.134873991879712e-12,7.971775378111599e-12,2.6118722966052115e-13,1.233896718310182e-13,1.0621840056356444e-13,3.382724145998228e-13,2.944492336251571e-10,9.147326178348978e-11,2.868083650007776e-11,1.776839028826942e-11,2.6955036018988623e-11,1.0217366619410953e-11,5.098480879382544e-12,8.007111151386472e-12,3.215742621390207e-10,9.156759936246747e-11,2.7951131971199938e-11,2.3148474765137915e-11
9,100.96538972782729,6.609424926969791e-12,6.4444828981013116e-12,7.540723242345099e-12,8.561550684979141e-12,1.5761000020956917e-10,9.088002745976e-11,7.03373963359875e-11,9.261795924765236e-11,2.2879672833179634e-11,1.492910400103406e-11,1.3916951832672982e-11,1.891300185737874e-11,6.862750830009122e-11,1.9087936892638997e-11,2.3213634836332058e-11,2.6420478832539436e-11,1.5602467778838124e-10,9.03175482782037e-11,7.103569158566818e-11,9.438751229090294e-11,1.9590960242007368e-10,1.0312552477325985e-10,9.398750055017911e-11,1.292120924013131e-10,3.936165388648051e-12,3.752367009657133e-12,3.90982453640019e-12,7.778016107684777e-12,3.862481730680429e-11,4.120392629747959e-11,4.211483660893427e-11,8.443636178896404e-11,1.2726984847918321e-11,1.231936956396852e-11,1.2345223415801404e-11,2.7951193087551602e-11,1.3229497329457588e-11,1.415341990535158e-11,1.5412804548256607e-11,3.3301524067569933e-11,4.138079308064168e-11,4.2785699435602475e-11,4.3970991248912826e-11,9.041444376535216e-11,5.577354267650182e-11,5.771893248211927e-11,6.485818965275552e-11,1.4499901461518557e-10,7.831651035459799e-15,5.122795248644422e-15,6.894409888386379e-15,9.293690077536669e-15,2.9403266203954125e-11,1.1239602319167398e-11,5.863836670966153e-12,1.1505344778009696e-11,1.4822753649178634e-13,7.47879935314028e-14,6.372905627067569e-14,2.108053943964704e-13,2.572873383885976e-10,8.034875143376884e-11,2.646745011065558e-11,2.0901916414149895e-11,2.9888451073712556e-11,1.1441143766906033e-11,5.911026490026034e-12,1.1561651465378564e-11,3.3771566746332243e-10,1.0223336190144648e-10,3.5700050993167056e-11,3.0010455701969145e-11
