,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-3.9542743848556705e-09,1.93010920885508e-09,3.3880215282746977e-09,1.2872113774073547e-09,-4.313082972297305e-10,-2.3746796010678785e-10,-1.0833165057294856e-10,-2.9409610497249e-10,-8.133927363016039e-10,-3.6541342560379903e-10,1.3746741884868453e-10,4.013731506338645e-10
7,38.42812776856926,-4.736079292475159e-09,7.81348979497024e-11,1.3835328401267035e-09,-4.954693534914122e-10,2.2199350109770781e-10,1.3780988818605662e-10,1.2685353728543072e-10,3.703063022562171e-10,-9.476735766020937e-10,-2.830608138619127e-10,1.7906035376014627e-10,2.2200141033933597e-10
8,63.198533245043265,-4.3744541295503855e-09,8.84961852321778e-10,2.2781098739309837e-09,5.576464482778715e-10,-1.63111229439906e-10,-1.5910413102561834e-10,-1.5805792503073964e-10,-4.862749072630977e-10,-4.903674988884516e-10,-1.6699775081010034e-10,2.2411977914961552e-10,1.9230172348601715e-10
9,100.96538972782729,-3.1075160913063086e-09,4.218834412884848e-10,1.3909043080828729e-09,5.6103134456258174e-11,-4.38907441764611e-11,-4.494376575931144e-12,1.4806294023516872e-11,-5.239040604048743e-11,-5.042799334240584e-10,-1.0692471244742871e-10,2.224922799929846e-10,2.9697962366464447e-10
10,163.83631121352687,-2.735051744281168e-09,1.2250676648537087e-10,9.445479607874396e-10,-1.3644225425413666e-10,-1.382671900765531e-10,-1.2479695583773924e-10,-1.2182326692141803e-10,-3.106199493800958e-10,-5.352256085604116e-11,-8.305167449615439e-12,2.414864922394679e-10,4.302146566837339e-10
11,265.3251638901486,-1.4984776498777382e-09,1.4201177840200987e-10,6.333705320434932e-10,1.221704089898379e-10,-3.254296336757602e-11,-5.910335399242007e-11,-1.0850655244152955e-10,-2.544235086326661e-10,3.4310975349898753e-10,2.0384199987747915e-10,4.628877825346423e-10,4.914892050813206e-10
12,431.2885931322549,-7.200166131989252e-10,6.327034165644719e-11,2.9793833678851775e-10,7.15987488135173e-11,-7.549831637248815e-11,-1.2025762830534835e-10,-1.4018020660229166e-10,-1.612033650723931e-10,4.4411552286559483e-10,2.560086593731335e-10,4.6082758617514587e-10,2.708417098002045e-10
13,699.3914735090503,-3.400045515159138e-10,2.586317444370453e-11,1.3994726973020523e-10,5.470568122288406e-11,-7.762120335398427e-11,-8.923519581239297e-11,-1.0142186642363063e-10,-9.829722259231026e-11,2.983005666051405e-10,2.350802252615731e-10,3.9307668338179434e-10,1.275019796467693e-10
14,1132.2266555405515,-1.299587984774354e-10,1.4110789325629928e-11,6.489078459407005e-11,2.6318561064213022e-11,-8.430476056058712e-11,-1.1246765428400772e-10,-1.32440173711021e-10,-9.354000195159849e-11,8.948722927916103e-11,1.4878661031061866e-10,2.633483746034544e-10,-3.0895188640531537e-12
15,1832.7733607376451,-3.311157335297207e-11,4.66133280061591e-12,2.6609212747459433e-11,-3.7141330048507016e-13,-6.757650480363117e-11,-7.75419951352116e-11,-8.940148850872408e-11,-2.6299628649162793e-11,-3.783792873415399e-11,6.345779343660883e-12,6.033822552029941e-11,-2.5760093398986084e-10
16,2966.360523302821,2.6666021820845712e-11,-1.5432612801986615e-12,-1.5206893491729103e-11,-7.57183931370013e-10,-1.5497313948229287e-10,-1.0419548258853368e-10,-8.551087168015226e-11,0.0008334527249760985,2.764084063721419e-12,7.994123951275744e-11,2.2879733191826968e-10,-0.00018879205210280183
17,4801.532681142485,3.703977429453545e-10,-4.499755930372534e-11,-1.551234958984933e-10,3.893299500797765e-10,-1.0407238943298998e-08,-2.0412824708374103e-08,-2.3643996660736437e-08,-1.2596470320586075e-08,9.320304239723546e-08,4.4301544339523446e-07,6.080249508291449e-07,1.0856281300988468e-07
18,7773.367053494751,9.212801889609219e-10,-1.8376533249228863e-07,-2.220384310518046e-07,9.236741510193678e-10,-3.488441367314386e-06,42.37670131969859,61.336035534906664,-3.489355494236644e-06,0.00030335945595915054,571.7944800605611,841.237937946236,0.0003034156514528369
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
