,lCen,"QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,0.0045530205630940224,0.001387054851560036,0.0014418093977458031,0.0017654050423159112,0.0005896648897241492,0.0006450467144967354,0.0006753140314444929,0.0011927690854740762,5.6725841332963255e-05,1.5954379282935916e-05,1.0483629638163754e-05,1.2096475000000835e-05
7,38.42812776856926,0.0023285969785311355,0.0006191267739502445,0.001133300722133108,0.0009407157901391329,0.0005363748747851597,0.0005048902247285584,0.0004847976400505036,0.0010080462659818592,4.631901680395263e-05,1.3966360402082985e-05,9.19895299577785e-06,8.535794373255155e-06
8,63.198533245043265,0.0017746507967443083,0.000598340877940949,0.000856316529166304,0.0007795588358470771,0.00034355700399814804,0.00033641376840217114,0.00034591826740341865,0.0006380707006123162,5.576736111492445e-05,1.8345216867717206e-05,9.30941166936016e-06,9.522759508175966e-06
9,100.96538972782729,0.0011749577496403074,0.0003561153982435381,0.0005763160178274739,0.0005557209040841795,0.00030090995054904434,0.00028328820873872203,0.00029319641982605854,0.0006311451566442894,6.43397496361189e-05,2.0239756954517226e-05,9.194004940284578e-06,1.2100626805548054e-05
10,163.83631121352687,0.0009204885308401873,0.0002853201646785595,0.0005418346549521584,0.0004336728460930017,0.00030255779961129814,0.0003131639017527983,0.00033733520050770893,0.0008280691624222137,8.24609334368303e-05,2.9830726350208096e-05,1.6335674810242694e-05,2.1056446961913363e-05
11,265.3251638901486,0.00105939559373004,0.0002542447501426586,0.0005438970492916075,0.00041740411978130295,0.0004347318688195496,0.0004374812207113797,0.00047374167602953245,0.0008734752183226493,0.0001418826178720765,5.438869858220806e-05,3.006111306992074e-05,3.6093334731517225e-05
12,431.2885931322549,0.0008079769905161824,0.0003007635297802222,0.0003903837402346222,0.00026521538148567987,0.00044642057608096185,0.0004746998136523773,0.0005600345886397071,0.0008457263416902479,0.00022865488900597318,8.77098363196681e-05,5.973057198155445e-05,5.352808241982808e-05
13,699.3914735090503,0.0008061288379894443,0.00023451752697489062,0.00032568721727668624,0.00022169514394957765,0.0008537290817730873,0.0008496916832282286,0.0009688863610152178,0.0015743800745661781,0.0002990531761176693,0.00014267875306687598,0.00012381208666837725,0.00011583755060007978
14,1132.2266555405515,0.0005286185066510507,0.0002424804326515949,0.00028216971301781946,0.0003378892217202945,0.0015768565577156846,0.0016375023274743565,0.0018367739441819768,0.004941209849436981,0.0004661443426654021,0.00032144384620560914,0.0003422749158891523,0.0005559332901648445
15,1832.7733607376451,0.0003814358376103248,0.0002129946062493711,0.00016828102258550692,0.0011641793347700207,0.003069666500406777,0.003070032509957146,0.0031570003925402547,0.08582773867419582,0.000755658903670485,0.0007454343504007095,0.0007749390281548726,0.016604322575048198
16,2966.360523302821,0.0005505152519766915,0.0003489997408863374,0.00033303155050845075,0.0916767972116602,0.009307155387323802,0.009270115254995331,0.00971218689926525,8610.903351196026,0.002766027718192721,0.0019673672568079675,0.0018934556233463884,164.87330071593868
17,4801.532681142485,0.00575404488537008,0.004311743247398073,0.0052609281252239855,0.006011789591200548,0.6912488602762111,2.311928543991161,3.223110328784675,0.910915624758614,0.6833352298837467,0.6846182816596583,0.933100113781886,0.796418704728827
18,7773.367053494751,0.11004167564759135,219.15627866016032,264.35525799669057,0.10976597575941972,5256.799836884397,68596576164.66242,100411376817.87325,5259.037450981754,454.5590806115634,6174411068.435837,8972760826.554634,454.7159751036425
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
