,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-4.316890724310909e-09,1.2231921983477056e-09,2.5416293818706435e-09,1.1299584909836189e-09,-4.9352016890511606e-11,-7.981016949202931e-12,1.4927629670061466e-12,-2.365549352300257e-10,2.334521771125805e-10,4.076021382214518e-12,1.9550902604426605e-10,4.0414178902369627e-10
7,38.42812776856926,-4.499484881833386e-09,-2.0578420817225102e-10,8.244099175938096e-10,-7.167155321117363e-10,-1.3408564786119596e-10,1.3136900883420605e-12,3.541015423524532e-11,-4.1781184554991673e-10,-1.546623340080009e-10,-5.3245629301767334e-11,1.6469899198357547e-10,3.0996073406656783e-10
8,63.198533245043265,-4.321827095593553e-09,5.304766277217923e-10,1.7193674305290181e-09,4.481737082853468e-10,2.7443514145699875e-11,3.172922559047074e-11,2.643895839288865e-11,-1.5095956877965353e-10,1.4546948182694928e-10,5.818836786453223e-11,2.221113102407272e-10,2.943223115963509e-10
9,100.96538972782729,-2.8840054760214234e-09,2.890733989913398e-10,1.0962040503902403e-09,2.222604005640693e-10,-4.419520278792446e-11,-4.952931647775452e-11,-4.436711471565785e-11,7.18581234717035e-11,1.3952410645347153e-10,8.822168965423292e-11,2.2116134523435775e-10,3.934612237548838e-10
10,163.83631121352687,-2.466819957712037e-09,2.4548335176955637e-11,6.839990835269035e-10,-2.813626084055601e-11,-6.335490963359935e-11,-5.545886173820302e-11,-5.6728806337527885e-11,-1.4416498331365876e-10,2.921041633296251e-10,1.3924977444143997e-10,2.4635770881760384e-10,4.219062437382451e-10
11,265.3251638901486,-1.330958527964889e-09,4.9173493054535427e-11,4.384394589048171e-10,1.4059224193611986e-10,-8.240544444581564e-11,-9.199182163351942e-11,-1.0671956881252057e-10,-2.610832024476768e-10,4.5816299957046307e-10,2.6658072685913707e-10,4.0063845124894367e-10,4.963230482915547e-10
12,431.2885931322549,-6.606164456303516e-10,5.520022650939325e-12,1.9260231407586127e-10,5.811353014963957e-11,-1.2229622422216835e-10,-1.181050544472156e-10,-1.27286498001664e-10,-1.882174631687023e-10,4.4947126525665124e-10,2.774990700755352e-10,3.8626123880342623e-10,2.93391525568851e-10
13,699.3914735090503,-3.2667788998869147e-10,-1.2524439878106422e-11,8.386622473605767e-11,4.1107620218713905e-11,-6.139538739218585e-11,-8.362372543727254e-11,-1.058970181219707e-10,-1.3133164189899024e-10,3.187515944829181e-10,2.636293937729401e-10,3.554961810385924e-10,1.8497615988726539e-10
14,1132.2266555405515,-1.2706945056460344e-10,-3.208085879194243e-12,4.233786615710742e-11,1.6626706971241955e-11,-6.067986828161102e-11,-7.368652339869666e-11,-8.543824260086487e-11,-5.568907240546679e-11,1.2865818467025283e-10,1.6882794753724154e-10,2.408906027949297e-10,5.856320123735155e-11
15,1832.7733607376451,-3.1248187372514484e-11,-3.86275289034523e-13,2.007602158524147e-11,-1.3104529135254895e-12,-5.82714942701211e-11,-6.683506941983077e-11,-7.808885302203138e-11,-3.799066772162705e-11,1.3306859997572502e-11,4.1576188050327623e-11,8.060770692524034e-11,-1.2857940214638655e-11
16,2966.360523302821,2.4978418984929987e-11,2.3224659665782512e-12,-7.868284163409266e-12,1.120100258808698e-09,-1.2512813361157096e-10,-7.779905324093966e-11,-5.90318848199902e-11,0.0007104004128438617,4.119958375691815e-11,7.59027564571493e-11,1.5667919200682537e-10,-8.174000873338238e-05
17,4801.532681142485,2.763453125789164e-10,-2.0150024393501528e-11,-1.0236378798787429e-10,2.8332963456721137e-10,-7.427985898364578e-09,-1.4451263203746327e-08,-1.7036119347327027e-08,-9.02038159643911e-09,4.6877473260292304e-08,2.2262635999549572e-07,3.075669830996493e-07,5.377561874987296e-08
18,7773.367053494751,6.111856600104615e-10,-1.5132594378615414e-07,-1.8424723369828374e-07,6.127187031551352e-10,3.00224672217536e-06,80.83249807316761,118.97794785897325,3.004800283786413e-06,0.00013398048137766878,270.62188671345194,398.1034228914369,0.0001340049888207525
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
