,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,2.2442308874716107e-08,8.760306263677785e-09,6.617984229252553e-09,7.377968722768252e-09,1.8194250633243635e-09,2.058437363706278e-09,2.2799891293271946e-09,4.058669778020921e-09,7.057761404648151e-09,1.6590759487665194e-09,9.984158692356722e-10,1.4664377940285204e-09
7,38.42812776856926,1.0300290237376164e-08,5.449274083502954e-09,4.85681780393382e-09,6.744142549585814e-09,2.1305312237106046e-09,1.9304504876245623e-09,2.0462894639682994e-09,4.710131662697096e-09,6.149910116351821e-09,1.180687130278562e-09,6.992592182638198e-10,1.3174785570010307e-09
8,63.198533245043265,5.970017281139982e-09,2.400355052331717e-09,2.0590454627574127e-09,2.9227305201641467e-09,1.005886729111127e-09,1.222019343083221e-09,1.3350974794461648e-09,2.4754022978439515e-09,4.3127102944850104e-09,8.304178372517137e-10,5.479654782887508e-10,1.2817787125047136e-09
9,100.96538972782729,2.5444883792446898e-09,1.1799528425336287e-09,1.118154957241562e-09,1.7142356741301705e-09,8.113430950052644e-10,8.494306200619244e-10,8.9346143590637e-10,1.686758983414227e-09,4.381972953580121e-09,1.0430670671878297e-09,7.225253574298306e-10,1.5957932771142622e-09
10,163.83631121352687,1.5876667326408168e-09,6.933054089489202e-10,5.686683218459251e-10,7.456466293777282e-10,4.347954975414653e-10,4.750798099966024e-10,4.982007896124432e-10,9.04709193207386e-10,4.4597155602319465e-09,1.0355015278346626e-09,7.241397741179285e-10,1.5248854037191797e-09
11,265.3251638901486,6.955115040894739e-10,4.673817884064107e-10,4.5788705109010824e-10,5.925422533464002e-10,4.70165540556933e-10,4.716013622034068e-10,4.943195636019349e-10,8.656164640877321e-10,3.7190437393676086e-09,1.1081837197820175e-09,9.58174654502438e-10,1.8317725463368064e-09
12,431.2885931322549,3.8400959307818523e-10,2.1568753922310376e-10,2.0323904610056998e-10,1.9638635530554235e-10,2.9148809132053575e-10,2.9336661229627617e-10,3.060325703924269e-10,3.8314639625842444e-10,3.512075219696127e-09,1.1377262972601423e-09,1.0025910077679988e-09,1.3111108294566247e-09
13,699.3914735090503,2.182761254348789e-10,1.2739214760735e-10,1.0825791220245437e-10,9.111094709520949e-11,1.794485930287075e-10,1.8469147189906368e-10,2.0544062986639677e-10,2.2508020063919927e-10,3.0595261465400806e-09,1.1567549897312625e-09,1.0012259292284476e-09,9.516995269795098e-10
14,1132.2266555405515,6.977034562213749e-11,4.111334865976057e-11,3.6552061430873896e-11,3.040518685788877e-11,9.778628284459423e-11,1.0336664121872627e-10,1.2459337314516558e-10,1.1683162140339996e-10,1.1860163878374983e-09,6.758310197580533e-10,6.619780695353755e-10,5.531002171281083e-10
15,1832.7733607376451,1.3223671373762219e-11,1.1235665247101522e-11,1.0856838731062307e-11,1.2942730831617997e-11,6.19698380765226e-11,6.745598153849594e-11,7.695171751397561e-11,9.258445677715631e-11,3.288033114726577e-10,3.256276085691546e-10,3.8864098232363837e-10,6.202321147289712e-10
16,2966.360523302821,6.643934570385197e-12,3.508847384164518e-12,2.7630169409827332e-12,2.947082734122938e-10,8.482893681718614e-11,8.871776867003917e-11,9.133187203726808e-11,1.991664857559863e-05,3.372470191657851e-10,3.0444489323798926e-10,4.1934419307688024e-10,7.699029042565464e-06
17,4801.532681142485,3.4812410339821075e-11,2.7416164027781697e-11,2.8576017066658732e-11,3.313806766845018e-11,2.2819935062935137e-09,6.7873693982330075e-09,9.243362181979227e-09,2.5924006155269833e-09,6.178594791831516e-08,3.084986687632632e-08,3.1163978397301194e-08,6.615728759873703e-08
18,7773.367053494751,1.4922145948751942e-10,2.136555151241809e-07,2.60275324004699e-07,1.4913687811639133e-10,7.850925081439697e-06,94.29350099065056,139.88074289367597,7.853865450093891e-06,2.3938223160997647e-06,22.436383309440682,33.166870323890684,2.395278206802519e-06
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
