,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-1.5073382699391827e-08,-4.856163973233595e-09,-1.981446166218149e-09,-7.579300864710867e-10,-2.3743062278812263e-10,3.791108402322491e-11,8.120919214973852e-11,-9.067246438904262e-10,7.976316252672136e-09,1.428127556172809e-09,8.12967656600619e-10,1.1076850478813872e-09
7,38.42812776856926,-8.476375740529258e-09,-2.7944872810208457e-09,-1.3597743295355335e-09,-1.0913808651213942e-09,-2.1852602484107476e-10,-4.0625189791987e-12,-4.2289299104116965e-11,-6.523521400542533e-10,6.316890783569405e-09,1.312350671852267e-09,8.679667708622114e-10,1.6901614976116284e-09
8,63.198533245043265,-1.044850281668208e-08,-2.8640563751900057e-09,-9.61269228859194e-10,-8.074088390981971e-10,-6.081552329393502e-11,-2.111455810375864e-11,-5.554087616973732e-11,-6.791989084980638e-10,6.233987288391841e-09,1.2402950855062123e-09,8.143097199149531e-10,1.4642178082683107e-09
9,100.96538972782729,-6.233243005936729e-09,-1.275060418071734e-09,-4.005663801044133e-11,2.53177837323643e-10,-1.1009839191338485e-10,-1.1358098745703287e-10,-1.1362297861413151e-10,-5.386066268565767e-10,5.594448523881502e-09,1.205254170695278e-09,8.223186096683643e-10,1.5079835542320989e-09
10,163.83631121352687,-4.711478295776595e-09,-1.2331476017750184e-09,-3.349842797999507e-10,-1.0203170453347478e-10,-1.7757371228813284e-10,-1.378165467242243e-10,-1.5578161360018744e-10,-5.575150246709942e-10,5.897717004220826e-09,1.250729063450948e-09,8.904529006427772e-10,1.672668058015009e-09
11,265.3251638901486,-3.180066962115714e-09,-9.47278690287589e-10,-3.5368800296605025e-10,-2.0916929395942845e-10,-2.5092456830431835e-10,-2.997185609766778e-10,-3.4277649646447326e-10,-7.213430940446816e-10,5.937805526676836e-09,1.4881861809311472e-09,1.158817132124198e-09,1.8487396865662002e-09
12,431.2885931322549,-1.6674316395478022e-09,-4.5951820778612447e-10,-1.264870067720732e-10,1.0582067253802861e-11,-2.431584612762102e-10,-3.2434271548591907e-10,-3.757154272327098e-10,-5.830187554042057e-10,5.13219425455011e-09,1.4270777238485146e-09,1.1622739400789055e-09,1.3100380127132854e-09
13,699.3914735090503,-9.952415927265234e-10,-3.266124788750532e-10,-1.11241673745411e-10,-8.765317641944074e-12,-2.306107266283795e-10,-2.97172115103551e-10,-3.424843913771412e-10,-4.122474580932112e-10,3.981230045397357e-09,1.3206467911008425e-09,1.0849441437709442e-09,9.284950575274059e-10
14,1132.2266555405515,-4.70673710605386e-10,-1.6761056757955321e-10,-3.8579205733914555e-11,-4.985768824206963e-11,-1.386297309094116e-10,-1.8622682584343216e-10,-2.2753945970664685e-10,-2.0847473611826855e-10,1.930695942825702e-09,8.458698745070012e-10,7.432137844609978e-10,5.638136552447406e-10
15,1832.7733607376451,-1.347007436299214e-10,-6.254685457278575e-11,-2.034978622896232e-13,-6.673902219344739e-11,-9.65779134107056e-11,-1.221166142577141e-10,-1.538803668295805e-10,-4.772154258578693e-11,5.457029727241066e-10,3.9726602331398225e-10,3.9834906522948477e-10,5.569611969260443e-10
16,2966.360523302821,8.17936039707642e-11,2.5710483741288894e-11,4.425410853119631e-12,7.404440901506689e-11,-2.814106607314225e-10,-1.725786876842493e-10,-1.2786837246860434e-10,-3.773775771359053e-08,6.762808245375478e-10,3.6308259260004684e-10,3.452891053951214e-10,5.058133631017021e-06
17,4801.532681142485,6.117862846343726e-10,1.6264850006293696e-10,1.3328819715798219e-11,5.845581835925927e-10,-1.1302377988703691e-08,-1.7124322576120704e-08,-1.8500845066661365e-08,-1.251072619634108e-08,9.567725468201436e-08,7.60018771697941e-08,9.20448242587639e-08,1.0117110348874533e-07
18,7773.367053494751,8.023894553615323e-10,4.693173890877577e-09,5.4952638842205996e-09,8.031425841634726e-10,1.6274353259197279e-07,-4.480270748144976,-6.7833061780527215,1.6087862796624181e-07,1.3146062973562355e-05,28.585672571151548,42.243751898238926,1.3149274323666942e-05
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
