,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,2.3147743858637137e-08,9.049507646195883e-09,6.860978003912775e-09,7.691251197885964e-09,2.484209746207304e-09,2.3743531917205424e-09,2.473926119553426e-09,5.0057285404170115e-09,7.366779774683676e-09,1.6777697735020731e-09,1.0177924387360328e-09,1.459656690646302e-09
7,38.42812776856926,1.0611463844646806e-08,5.627827397272685e-09,5.015979550101535e-09,6.972717949889867e-09,1.9061469960738567e-09,2.001822175071445e-09,2.1512773140609483e-09,3.553394343727782e-09,6.667262291418766e-09,1.2942911441371345e-09,7.607771795171793e-10,1.452530253728611e-09
8,63.198533245043265,6.1482209781707524e-09,2.4230749726321036e-09,2.0881330386691274e-09,3.0119847244392365e-09,1.115726728270682e-09,1.155021106171521e-09,1.2738145588097721e-09,2.869421651565177e-09,4.618895154761579e-09,8.711913764413366e-10,5.75454669793868e-10,1.3560744242289796e-09
9,100.96538972782729,2.6132694322046574e-09,1.2113419032655453e-09,1.149687590614036e-09,1.7739554784697559e-09,7.4025207893657e-10,8.545581000739335e-10,8.864184770499642e-10,1.5190929388927092e-09,4.660406164908856e-09,1.1033050474220363e-09,7.710789846214394e-10,1.745887226130895e-09
10,163.83631121352687,1.6528943080509801e-09,7.097664372478161e-10,5.774730719215097e-10,7.630429002100123e-10,5.832042631610028e-10,6.43986360361153e-10,6.84101544554033e-10,1.3363614390142457e-09,4.743955547339952e-09,1.085518762333666e-09,7.63110916969912e-10,1.628967945233053e-09
11,265.3251638901486,7.201096571073187e-10,4.816953308040871e-10,4.725594442653609e-10,6.164104506700015e-10,4.1573648560094156e-10,4.4716058322117126e-10,5.036089292634027e-10,9.252658369848083e-10,3.996460686673759e-09,1.1749966587154003e-09,1.0126288880835032e-09,1.9607218634730794e-09
12,431.2885931322549,3.9798601726364935e-10,2.2051025704520918e-10,2.0886122941708033e-10,2.0290654273435317e-10,2.899234459234641e-10,2.875992548402021e-10,3.186011393178421e-10,4.6521930408657813e-10,3.754927683891019e-09,1.1981293222985328e-09,1.057126099001418e-09,1.39171943373026e-09
13,699.3914735090503,2.2488620894271326e-10,1.314903994452584e-10,1.1185679004965491e-10,9.368029790233134e-11,1.707609415157842e-10,2.152219582901699e-10,2.3979222788077393e-10,2.512096834518025e-10,3.2657600172925586e-09,1.2214114487373126e-09,1.0594732587062578e-09,1.0070085876891119e-09
14,1132.2266555405515,7.253755762267505e-11,4.280773289131587e-11,3.815138217163007e-11,3.1444513908642785e-11,1.047948295374892e-10,1.1192829561102961e-10,1.2683564033639964e-10,1.2091576982934368e-10,1.2629090096294366e-09,7.154310858949687e-10,7.024655752763652e-10,5.829272355092576e-10
15,1832.7733607376451,1.3648434457638264e-11,1.1590865902904439e-11,1.1249550467590373e-11,1.3324906721917356e-11,6.583864551761737e-11,6.72275251093269e-11,7.335766588874985e-11,1.187835466512825e-10,3.4831043906480387e-10,3.4587345479882885e-10,4.158609345303415e-10,6.667139820688113e-10
16,2966.360523302821,6.92292002691477e-12,3.5262671191416137e-12,2.7787781661129373e-12,3.017323296836418e-10,8.413598254053632e-11,8.81791063558794e-11,9.408697708057661e-11,2.6153839317904584e-05,3.6151075426771854e-10,3.2616048698262473e-10,4.5361741779295145e-10,1.026056523376818e-05
17,4801.532681142485,3.72466411587254e-11,2.9262833873557636e-11,3.043961879435477e-11,3.5581859954112455e-11,2.594137701285278e-09,6.7954027025620074e-09,9.457632496186226e-09,3.1012883570401086e-09,6.82576389789286e-08,3.392319843298387e-08,3.445481507747046e-08,7.359819120320132e-08
18,7773.367053494751,1.5389869753619478e-10,2.222634146947213e-07,2.697181793014395e-07,1.5382033260855706e-10,6.005483032999772e-06,99.64107202472667,147.09765676181175,6.009061301917168e-06,2.4242752208443247e-06,28.85624493614386,42.46131845767715,2.425128586971231e-06
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
