,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-1.5585228468630418e-08,-4.986236592288211e-09,-1.989024436127589e-09,-8.942268439548011e-10,2.453769982345842e-11,-1.522062287800159e-10,-2.7750508433750855e-10,-6.816754902498555e-10,8.381013058561555e-09,1.5206130363448703e-09,8.777040269598224e-10,1.1565855770503399e-09
7,38.42812776856926,-8.71926803063535e-09,-2.832387554042992e-09,-1.3185188833876587e-09,-1.0250711705131246e-09,-2.823244806554619e-10,-4.825492314449039e-10,-5.193928158493733e-10,-7.683090107008638e-10,6.600230373195899e-09,1.3634398567983615e-09,9.175133984824118e-10,1.8212927169246131e-09
8,63.198533245043265,-1.0727865344460333e-08,-2.9031730853249186e-09,-9.195817361272754e-10,-8.150966190246598e-10,-3.53067478007001e-10,-1.0582322352073516e-10,-8.159785777844168e-11,-7.659848777344791e-10,6.5969874605740305e-09,1.3261061093333926e-09,8.859608089202344e-10,1.5923032364728166e-09
9,100.96538972782729,-6.458880519736398e-09,-1.3262578887492122e-09,-3.780184574751191e-11,1.8935432448132405e-10,-1.712533164465378e-10,-2.212721521315922e-10,-2.7539559821068834e-10,-9.225987620170234e-10,5.963089293868734e-09,1.2779035289110762e-09,8.753558487018481e-10,1.632410695498706e-09
10,163.83631121352687,-4.889836481919726e-09,-1.2744061690710535e-09,-3.332324554061442e-10,-1.3447209142217285e-10,-1.8436248005339265e-10,-2.1963380824301328e-10,-2.4871334233998627e-10,-5.102209870478213e-10,6.262956884354991e-09,1.3152604205218993e-09,9.393151919319888e-10,1.7660619855604009e-09
11,265.3251638901486,-3.3236326693109455e-09,-9.753200302730559e-10,-3.5026587528483845e-10,-2.3835111883156653e-10,-1.7752322179796027e-10,-1.8980013947307177e-10,-2.3605049979434287e-10,-6.540122795321854e-10,6.332202298614469e-09,1.56573353354838e-09,1.2217489478913333e-09,1.9701020758961446e-09
12,431.2885931322549,-1.7333686263066891e-09,-4.674270121318801e-10,-1.1683661366428265e-10,1.2651815525240488e-11,-1.8893609480008357e-10,-2.810887271437337e-10,-3.456328263321464e-10,-5.536837653378824e-10,5.483877362926292e-09,1.5046514904671265e-09,1.228796800512793e-09,1.3913211225083464e-09
13,699.3914735090503,-1.0338614571265163e-09,-3.3174484946647495e-10,-1.0561840252316117e-10,-4.77507630676441e-12,-2.026310230713105e-10,-2.595560293534174e-10,-3.129762110608351e-10,-3.9581316452447014e-10,4.250584160188916e-09,1.3917403455765221e-09,1.147205066149956e-09,9.82303225824896e-10
14,1132.2266555405515,-4.889993474983698e-10,-1.703440168827354e-10,-3.5144394204433667e-11,-4.7686690250238635e-11,-1.3478954027588298e-10,-1.950426120390565e-10,-2.411164972983005e-10,-2.0936801052417595e-10,2.0584377297873796e-09,8.9005113019523e-10,7.855813820418561e-10,5.923159404966616e-10
15,1832.7733607376451,-1.396341627447162e-10,-6.342870680023885e-11,1.8051668157219598e-12,-6.729955752501243e-11,-8.687298739590899e-11,-1.165152012185801e-10,-1.5192895069867582e-10,-5.20067887255093e-11,5.782600347416585e-10,4.194001437667722e-10,4.2369105648811287e-10,5.906674612991555e-10
16,2966.360523302821,8.578449269789824e-11,2.6438083459359127e-11,3.639170017685495e-12,5.866381579444974e-11,-2.810007406018155e-10,-1.6510080400760394e-10,-1.1572019998242921e-10,-6.57231212035132e-07,7.26226640291824e-10,3.866788463303859e-10,3.703018940190709e-10,6.468925863328662e-06
17,4801.532681142485,6.478110266137362e-10,1.6780474650569637e-10,8.99018555100498e-12,6.21823360799612e-10,-1.211558945504346e-08,-1.971342170301494e-08,-2.2045613951995963e-08,-1.3547984532387986e-08,1.0535884931895197e-07,8.295809582503207e-08,1.0071776375179599e-07,1.1217976069482316e-07
18,7773.367053494751,8.637338886456304e-10,1.5066990443951334e-08,1.8093355516544507e-08,8.646614735750994e-10,-6.68948482831622e-07,-6.189988144573653,-9.098417445519205,-6.706696969548236e-07,1.4731539462180263e-05,35.886823858518596,52.79261377343802,1.4735783523931464e-05
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
