,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-1.340778628960805e-08,-4.2017632037003775e-09,-1.648242665828779e-09,-2.798966106499666e-10,-1.7695115331715126e-10,-1.2735384133168427e-10,-1.2164491785777988e-10,3.9539100023833387e-10,6.618927184005338e-09,1.2992380861262687e-09,7.534873928018491e-10,1.0399238250365436e-09
7,38.42812776856926,-7.83470717458473e-09,-2.6133081652867545e-09,-1.3623170188110388e-09,-1.2829640580594105e-09,-2.530542195510694e-10,-3.0221439113873855e-10,-3.2865122676786775e-10,-9.069228354987877e-10,5.040880789212602e-09,1.0964598794063513e-09,7.163620351980926e-10,1.3129552295586336e-09
8,63.198533245043265,-9.58081451467559e-09,-2.603655871801217e-09,-8.953337361918397e-10,-7.180940607699323e-10,-1.068631474318429e-10,1.5399765749466377e-11,-6.262563219400516e-12,-5.342902229415416e-10,4.988185905991447e-09,1.0724113921952598e-09,7.228997012353087e-10,1.2391893936570731e-09
9,100.96538972782729,-5.585744699755011e-09,-1.0756033130277045e-09,3.2465006671331376e-11,4.259054530699822e-10,-1.7040416659522993e-10,-1.9899177157263372e-10,-1.9647422789304958e-10,-3.758423416452553e-10,4.4515626473337375e-09,1.0231811189914563e-09,7.071900670497186e-10,1.2974854949323076e-09
10,163.83631121352687,-4.229973231083702e-09,-1.0811316181235016e-09,-2.818425417574189e-10,-2.1072990825789277e-11,-1.8181249052152793e-10,-2.39304547722601e-10,-2.8126177334814603e-10,-7.345207564984883e-10,4.665491250181734e-09,1.0788331043315028e-09,7.785624044745681e-10,1.4100135851630325e-09
11,265.3251638901486,-2.7695433545645855e-09,-8.350188764650601e-10,-3.164382251968289e-10,-1.1401298393058762e-10,-1.4779345353548986e-10,-2.024171306509091e-10,-2.556628558461885e-10,-5.579048197334885e-10,4.6739343252701865e-09,1.2612464340199888e-09,9.883118036883186e-10,1.5392186349075913e-09
12,431.2885931322549,-1.4763093850863799e-09,-4.230505196061905e-10,-1.3411011673496758e-10,6.581351605097262e-12,-2.0003348464710624e-10,-2.387508223546583e-10,-2.807163805723918e-10,-4.8355921394677e-10,4.0364659198806385e-09,1.2132856670782752e-09,9.906305693728926e-10,1.0871471652542366e-09
13,699.3914735090503,-8.810318857658186e-10,-3.0344869616211437e-10,-1.1658860920509796e-10,-1.7398694958701944e-11,-1.8014809308440372e-10,-2.467963085703165e-10,-2.907406772424378e-10,-3.786002281984874e-10,3.1575027241026773e-09,1.1225016759034003e-09,9.239674326861627e-10,7.743004243437135e-10
14,1132.2266555405515,-4.1540558614726673e-10,-1.5497439463107178e-10,-4.324369596913766e-11,-5.233199219219036e-11,-1.2922073015622186e-10,-1.9572996850749465e-10,-2.4058360437666253e-10,-2.100898505741503e-10,1.549909926118415e-09,7.185919834826215e-10,6.295533144184e-10,4.819794095776975e-10
15,1832.7733607376451,-1.1944878190725436e-10,-5.792974163019156e-11,-3.883692134924886e-12,-6.319570455721639e-11,-7.13255728419305e-11,-9.693412705316573e-11,-1.2861178921400587e-10,-5.1819083749679394e-11,4.513579862778563e-10,3.3639164929244064e-10,3.333385626701724e-10,4.753854186542544e-10
16,2966.360523302821,7.144761543799294e-11,2.3913804876184385e-11,6.068581666872369e-12,-6.160282587621737e-11,-2.3246933333533211e-10,-1.499906020416736e-10,-1.1635803227999334e-10,7.076780618616432e-06,5.474971808921445e-10,3.0752647057245165e-10,2.900131496277214e-10,1.1972666793547984e-05
17,4801.532681142485,5.197385340460344e-10,1.438073201589136e-10,1.783200620738523e-11,4.936705291835906e-10,-1.0095323857004597e-08,-1.5816412272652385e-08,-1.769349228194816e-08,-1.1031019541560753e-08,7.254632652265191e-08,6.680443133393539e-08,8.232194146835785e-08,7.602074746794029e-08
18,7773.367053494751,6.595521362793433e-10,-2.8321206765200263e-08,-3.451618702244994e-08,6.60034926214254e-10,-1.9325581117088887e-07,9.092090884127083,13.578992817421508,-1.9481205798411163e-07,1.3547728453595355e-05,30.39904894878031,44.708092341668916,1.3550739875000937e-05
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
