,lCen,"QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-0.26441265856657026,-0.09540318926246664,-0.04907636554972474,-0.03697020269848413,-0.004946541794301771,-0.006731505674814361,-0.007146964105173391,-0.01715020272628868,0.07359803995415047,0.015111726346768543,0.009339295538795131,0.01327712417367217
7,38.42812776856926,-0.11645857410563479,-0.0377158453152851,-0.01995882784036615,-0.0272408711929655,-0.0006501113383168502,-0.002693376339064069,-0.003746944344884775,-0.01072549559092946,0.05607402827685092,0.012224694857170043,0.008030978192092855,0.014148032590816303
8,63.198533245043265,-0.16150631011508415,-0.04496936573170962,-0.01580010519680711,-0.005877496516101349,-0.0011362316021172316,-0.00283740964826907,-0.0035999831099105006,-0.013143175429719928,0.06482726058292222,0.011023765408224345,0.006003559157752318,0.00878890397961522
9,100.96538972782729,-0.14686619343941765,-0.03583006427002704,-0.007945135880677454,0.002272036802491812,-0.004182650366654086,-0.004561782603239639,-0.005362401233460051,-0.011888823244252274,0.06820922827295385,0.013171966102952433,0.008357373419922966,0.01444892593631461
10,163.83631121352687,-0.14747985516366527,-0.041242550674530795,-0.014338643567539864,-0.005728156853320577,-0.00913121152564345,-0.007261787327695275,-0.00768919782280809,-0.02673351201418413,0.1149384284409343,0.023814850599791406,0.015653640208272555,0.0259614367665403
11,265.3251638901486,-0.16016850521198034,-0.047550490478935975,-0.017422036768092695,-0.005237955989453806,-0.015687040602753735,-0.013678655809548655,-0.015410718986940086,-0.037376452919508765,0.20864994908920345,0.04760499441081131,0.03220642709172954,0.04330303790234181
12,431.2885931322549,-0.17219973367640448,-0.049014481306164474,-0.01482500080904559,0.0049048031965483775,-0.025956027367987144,-0.030530345291025558,-0.03490583822179752,-0.056190355608283504,0.34526013424075536,0.08626707547715631,0.05999736714752023,0.05763355721020725
13,699.3914735090503,-0.20250143089170217,-0.07260771614776096,-0.030662243808437566,-0.007736232765883058,-0.05242461594270769,-0.0602227782532653,-0.06972687820172832,-0.09259574015143811,0.538555257334574,0.15433235861808994,0.10847269520576314,0.08596745008388461
14,1132.2266555405515,-0.22629430738634929,-0.09234658992473058,-0.034095621876588635,-0.03775535006134055,-0.07044855616169676,-0.09205312739300203,-0.11082052243634555,-0.09854536251592919,0.6232808777333951,0.2244014741070213,0.1540239408505016,0.1322948840338932
15,1832.7733607376451,-0.14628703226920253,-0.07987759003522082,-0.021171962328306173,-0.08643641136644024,-0.0717246916521188,-0.09426711637256312,-0.12453526102908687,-0.041660450786061336,0.37714162632354115,0.21266399212613366,0.145533300269096,0.3166618252453737
16,2966.360523302821,0.15767221718670305,0.05678084333920254,0.01838629717884907,-0.4676788098965083,-0.5560851392449786,-0.3582182325307649,-0.2788178900378791,1167.46011686932,1.093044181499073,0.4648662705137624,0.25744108067249216,12460.75076570209
17,4801.532681142485,2.2226792340030985,0.6577718019355775,0.12909956178828705,2.10981953266155,-43.433768662007324,-65.59793329240472,-70.3472570560132,-47.45233266631835,220.44031200269404,76.71095359272142,70.23804086311978,227.0979744555281
18,7773.367053494751,5.988049516837712,-168.41502576370354,-204.45753672385146,5.9915088234682266,16859.554616489957,171698166699.83243,252884930136.49014,16864.072594911504,13686.445957219606,31638597714.04368,46374644691.74279,13690.716564953202
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
