,lCen,"QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,0.02085107540734359,0.010850518048552589,0.007561109073886034,0.008169769937057704,0.0019709040816106513,0.002073498763694835,0.002204514021652287,0.004288983928685402,0.0005604268349756023,0.00021109982079906047,0.00013498664992106247,0.00019320598121618272
7,38.42812776856926,0.006166785068000529,0.0033884198222451194,0.002999218680693868,0.004024563322310565,0.0011262891536505165,0.0011689194014730814,0.001245172475985772,0.00239705029887196,0.0003404780930377609,0.00012322874022317778,8.612585976483214e-05,0.0001589063360826897
8,63.198533245043265,0.005973359236399534,0.003025450002824522,0.0020333963056646323,0.002142420749494042,0.0009388131311336899,0.0010636968605354253,0.0011290702017292158,0.002234848392367849,0.0004585397523542165,0.0001510944384919048,7.685315527920095e-05,9.83833976162704e-05
9,100.96538972782729,0.003468936301038853,0.0019043072020568858,0.0014337560770041654,0.0017217620257336046,0.0007568129343540414,0.000830182275122736,0.0009287831909018133,0.002049858183514636,0.0003317124687824267,0.00015723217632743973,0.00010463743302647922,0.00016253393129466692
10,163.83631121352687,0.002468993759009766,0.0014714332063773393,0.0012558069893642235,0.0018575888229988259,0.0007807294415627939,0.0007871677415500011,0.0008434672932338016,0.0019476130882718108,0.0005802331049196036,0.0002809923906859813,0.00018983465672967574,0.0002960427186469646
11,265.3251638901486,0.0029127320729978212,0.0018123994337894823,0.0015304221244090443,0.0020422956253818387,0.0012166636922446583,0.0013539363813049325,0.0014991899326799961,0.002838555590194383,0.0010356525974235824,0.000563435099630383,0.0003960291990646631,0.00044897651114499614
12,431.2885931322549,0.003184685217516522,0.0018516767259056076,0.0013504758509306962,0.0009404821217241718,0.001718288312864696,0.0019069920814802654,0.0021460823886088895,0.0030493602768534404,0.0019705879702805575,0.0009884760688976808,0.0006967558742906582,0.0006210526377738146
13,699.3914735090503,0.0023152422081358895,0.001436189461641951,0.00116959292348834,0.001068373007930181,0.002311015029384124,0.002623129528527346,0.0029966020334149124,0.003907389760652345,0.0032438217849300086,0.0016240440269532216,0.0011926964440161815,0.0011104056600534948
14,1132.2266555405515,0.0022598110272771237,0.0014135243379552653,0.0010342219834954026,0.0012300940130623133,0.002874408524134722,0.003349484369159232,0.003993858565134509,0.004577699258677993,0.004303682472844444,0.0022340208252893366,0.0017070765039893358,0.002399378705915904
15,1832.7733607376451,0.0012310864319410857,0.000976946789438853,0.0007719800393637238,0.001640698784308207,0.0038035326556995564,0.0038600510051040216,0.004175131549091132,0.01675552430623863,0.0030894765652817627,0.0021039075465291144,0.0018007951102149706,0.01032200604046541
16,2966.360523302821,0.001330582895498807,0.0008826714238610474,0.000657230782215687,3.926206892183612,0.015636846875237795,0.014016972541039426,0.013094196235698984,35836129.50263679,0.015123440990981429,0.008802336549185073,0.00528320775098997,835850.1134980134
17,4801.532681142485,0.01157336327487087,0.007511635688284652,0.007791770408728542,0.012338427632326279,0.7341336965237364,2.191914094775968,3.034985754289866,0.930566083125452,1.4616727905260962,0.6693068978323519,0.6974689954738386,1.7683007212807875
18,7773.367053494751,0.10168986618065544,128.20907845460084,154.42817659706085,0.1010407912896884,3808.4795344545814,61432059246.435555,89620078462.08183,3809.9170463673263,237.26136402738885,3269862607.5274467,4733726283.525891,237.31810150541935
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
