,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-5.767876869346291e-09,-9.864950253914912e-12,1.4125649860186255e-09,8.673113547057003e-10,-1.7817360878863602e-10,-1.9002911482110756e-10,-1.8237956924488646e-10,-3.651120324503097e-10,9.278180980823379e-10,2.3026043760110714e-10,2.5963719111104707e-10,4.5656392040565554e-10
7,38.42812776856926,-4.808502606624393e-09,-7.69074959440318e-10,1.2313009343387082e-10,-9.976075351581231e-10,-1.8542410196526952e-10,-2.3715212914572874e-10,-2.0122595818557308e-10,9.618063892500491e-11,8.16328070574278e-10,2.1656903427303757e-10,2.3236251549111693e-10,4.1559192026651995e-10
8,63.198533245043265,-5.0163871335849236e-09,-1.8958248882558058e-10,9.512123103673081e-10,1.707069850581179e-10,-1.9582191240028727e-11,-9.021785667346587e-11,-1.028767191595887e-10,-1.0685561469695206e-10,7.681926913437512e-10,2.320829042813035e-10,2.4904909232272385e-10,3.4065773255904505e-10
9,100.96538972782729,-3.067912646253257e-09,1.681680036181874e-11,7.703752598179098e-10,3.8564610729333496e-10,2.5050056397511754e-11,8.030833300234766e-11,9.166947785795829e-11,1.5560443727297716e-10,6.154273638796988e-10,2.3968969945544326e-10,2.6726429197782053e-10,4.740563353718294e-10
10,163.83631121352687,-2.510611842788674e-09,-1.9504275412393242e-10,3.8722020773292023e-10,4.162589367791001e-11,-8.352067580550957e-11,-4.533809026601807e-11,-4.555673967226698e-11,-2.2317175531846544e-10,7.151639579802302e-10,2.7066924160905777e-10,2.789227207870343e-10,4.836204099510274e-10
11,265.3251638901486,-1.4047410212659514e-09,-1.371690686899345e-10,2.114629977702015e-10,1.2013751150768252e-10,-1.1006541874453134e-10,-9.42589685756005e-11,-1.0756266929292754e-10,-2.0082428055331838e-10,7.523515760531722e-10,3.5076126538633867e-10,3.83088169585538e-10,5.202507713418614e-10
12,431.2885931322549,-7.336879000156078e-10,-9.450982927653915e-11,8.034861732294321e-11,3.9395275939537266e-11,-1.2243824035522355e-10,-1.1838081583000127e-10,-1.4099226341846286e-10,-2.264419673732258e-10,6.51285754528669e-10,3.3957535107902996e-10,3.7001517086760557e-10,3.3657965720267604e-10
13,699.3914735090503,-3.977360774071952e-10,-8.021301089974448e-11,1.954528251983418e-11,2.10375837420433e-11,-9.712231645569188e-11,-9.742506285929886e-11,-1.1220839585743988e-10,-1.5582699138051662e-10,5.069195134670907e-10,3.233243116022007e-10,3.5323144131218544e-10,2.34264193714611e-10
14,1132.2266555405515,-1.683830532443219e-10,-3.654547061342673e-11,1.5836806268977675e-11,-4.90163166874185e-13,-6.87459371762744e-11,-9.043642976106701e-11,-1.07460283000048e-10,-8.259649790626309e-11,2.448064050972719e-10,2.060714265911461e-10,2.403584254376347e-10,1.1085896148940178e-10
15,1832.7733607376451,-4.413740542902059e-11,-1.2250546480036376e-11,1.2183560404668207e-11,-1.3147954690351738e-11,-4.81314229048635e-11,-6.04207790095338e-11,-7.506165445378873e-11,-2.391344374330197e-11,7.040978457274814e-11,7.700577070390423e-11,1.0126143231371491e-10,8.476722745269971e-11
16,2966.360523302821,3.14851109018066e-11,8.091387956541678e-12,-1.784817675684431e-12,2.306703200440532e-11,-1.2265850293198222e-10,-8.108305957717709e-11,-6.234810246986163e-11,9.047688431907482e-06,9.536945252578162e-11,8.636911230803402e-11,1.23089293316684e-10,1.3770618002681948e-06
17,4801.532681142485,2.6713496608048134e-10,1.9749974193312314e-11,-5.4639288765865004e-11,2.65612556604061e-10,-6.96862343100818e-09,-1.203507095433919e-08,-1.3878808545939158e-08,-7.741373108250357e-09,2.8944602235468367e-08,1.0966393547688471e-07,1.516516925818393e-07,3.203741521447559e-08
18,7773.367053494751,4.637256757704072e-10,-1.1298244069773486e-07,-1.3770906138138727e-07,4.646980426497106e-10,-1.6506982942864914e-06,-23.122207986280138,-34.21126974065107,-1.651397876919336e-06,5.409784512374958e-05,120.31207661535251,177.3947666609344,5.410955481010281e-05
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
