,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,1.1150753547832633e-08,4.0996796448101166e-09,4.583548293924297e-09,6.537559340918875e-09,1.7929701310905074e-09,1.907343756157971e-09,1.9677573047795528e-09,3.89921469523496e-09,1.4011831278585088e-09,3.9234849255708875e-10,3.4272720504552153e-10,6.670177255478541e-10
7,38.42812776856926,5.579581148574123e-09,2.8851813935884083e-09,2.8026005924874547e-09,3.890547788844395e-09,1.2797342685288176e-09,1.3801209618051384e-09,1.5006044441974162e-09,2.8094306107902523e-09,9.227141754623512e-10,2.648806162478723e-10,3.3304715777478206e-10,5.024896771752385e-10
8,63.198533245043265,2.8941767662967003e-09,1.728932109874844e-09,1.8569775540008302e-09,2.4389508402499543e-09,9.10370328068488e-10,9.312136931421309e-10,9.662612451974708e-10,1.9209821487643845e-09,4.791255456065104e-10,1.8036489095054563e-10,1.804938871698051e-10,3.5404803785143697e-10
9,100.96538972782729,1.1330139155063708e-09,8.794954393801478e-10,9.503502637261662e-10,1.2988653300453257e-09,5.774827639335493e-10,5.773347048167158e-10,6.349216862959155e-10,1.3267222433796172e-09,4.802515339095379e-10,1.598279983751561e-10,1.3188778174102916e-10,2.425662650325287e-10
10,163.83631121352687,7.483878676293345e-10,4.5426217605506066e-10,5.13202017703789e-10,6.877046842402381e-10,4.4357564983443235e-10,4.6035341351998e-10,4.859175462829105e-10,1.0636992501492913e-09,3.817643308417569e-10,1.2500051203376832e-10,1.0147445444232922e-10,1.7465443182377327e-10
11,265.3251638901486,3.889524913361521e-10,2.6271869316983945e-10,2.778230362617482e-10,3.895542411447631e-10,3.2666733351826603e-10,3.4505917967463695e-10,3.7454464121283767e-10,6.612693294901006e-10,2.564993489141555e-10,1.1937335268044236e-10,1.0452491181188921e-10,1.5937839386944935e-10
12,431.2885931322549,1.56715433863034e-10,1.3800538507705502e-10,1.432667420883076e-10,1.26778607646758e-10,2.0546897822700628e-10,2.1644598676010573e-10,2.2854854977989433e-10,2.9749897459105637e-10,2.504774642702555e-10,9.795971757575684e-11,8.604781649132033e-11,1.0125376102437416e-10
13,699.3914735090503,7.218086622844067e-11,5.975169678785091e-11,6.045231924167127e-11,4.793868834789593e-11,1.2252687958619566e-10,1.4284090718038618e-10,1.6154308229050627e-10,1.6604082081143193e-10,2.418866169388901e-10,1.0950813503649509e-10,9.29830375125993e-11,8.096272407792406e-11
14,1132.2266555405515,2.1304172717259778e-11,2.0914260812655417e-11,2.3285026423160937e-11,1.5040535567169986e-11,7.128828480451805e-11,7.056476740901125e-11,8.113475822928536e-11,7.028839970715784e-11,9.759633041262042e-11,6.347625955872277e-11,6.184810320089318e-11,5.6522242831805836e-11
15,1832.7733607376451,4.7236831187906356e-12,4.796239565457916e-12,5.313376776346334e-12,5.3326951411057745e-12,4.3822312848140155e-11,4.573819661188792e-11,5.077577598197706e-11,7.190507751982703e-11,3.474314259585842e-11,3.4659477638284234e-11,4.0465793854671564e-11,1.0132195460204165e-10
16,2966.360523302821,2.451317296536425e-12,2.367784754810601e-12,2.6008610471488256e-12,3.6908313139501934e-10,5.906622177364394e-11,6.018749491558198e-11,6.592981291386611e-11,0.00010633671030648937,3.854618407636963e-11,3.554511146153259e-11,4.411273861448787e-11,3.367118984888033e-06
17,4801.532681142485,1.4008548179245293e-11,2.5082590298180967e-11,2.9511742389397723e-11,1.4984455375431372e-11,1.6278313304369467e-09,7.628487683269278e-09,1.1266088790015384e-08,2.1726480426193326e-09,5.598609605622005e-09,9.851960493266505e-09,1.3923963264071722e-08,6.358699245290934e-09
18,7773.367053494751,2.62765453276048e-10,3.7563473793244183e-07,4.5606135865092235e-07,2.6289439579647654e-10,1.3943589266106157e-05,164.32049138931717,242.58027172289658,1.3948640333803775e-05,8.889211552822602e-06,103.16407494246637,152.59108175493662,8.896182650758902e-06
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
