,lCen,"QE primary, All (scale dep)","PSH primary, All (scale dep)","PH primary, All (scale dep)","Shear primary, All (scale dep)","QE secondary, All (scale dep)","PSH secondary, All (scale dep)","PH secondary, All (scale dep)","Shear secondary, All (scale dep)","QE trispectrum, All (scale dep)","PSH trispectrum, All (scale dep)","PH trispectrum, All (scale dep)","Shear trispectrum, All (scale dep)"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,1.3261568237313816e-08,5.435791058423984e-09,7.1600985469237e-09,8.090201735155806e-09,2.0936198380987876e-09,2.0678108025133903e-09,2.162915113360336e-09,3.709748416803311e-09,1.9116738530928097e-08,6.002333919908956e-09,2.2912428535206864e-09,1.95744393797994e-09
7,38.42812776856926,7.192333340213689e-09,4.016867105810814e-09,4.828466195837328e-09,5.538714140328826e-09,2.180527968944345e-09,2.087849881094981e-09,2.1288282321525694e-09,4.0564042443113e-09,1.5123038712186028e-08,4.534322333843965e-09,1.399691701401953e-09,1.490414983447613e-09
8,63.198533245043265,3.803253566402325e-09,2.3008201543347788e-09,2.8300362441038983e-09,3.366250595320345e-09,1.1750807483175718e-09,1.10118102701486e-09,1.178662375838868e-09,2.245691694736712e-09,1.7393617270478456e-08,5.487125323505278e-09,1.7456686675457455e-09,1.2009971310996892e-09
9,100.96538972782729,1.3242615765297531e-09,1.237090979904179e-09,1.4264780313175498e-09,1.7359115951238527e-09,6.579497002884748e-10,6.193298349171745e-10,7.005746126070007e-10,1.5669520243379628e-09,1.0261946850763698e-08,3.2583912007957746e-09,1.2168845680336895e-09,9.92511534954091e-10
10,163.83631121352687,1.15117612113765e-09,8.594999767195481e-10,1.0723793906698177e-09,1.2851847896944485e-09,5.169464938898608e-10,4.792692459970558e-10,4.960488447016749e-10,1.3571838088676266e-09,6.39300868545977e-09,2.339672438839142e-09,1.0416612568141504e-09,1.1519807047121235e-09
11,265.3251638901486,5.912049097957954e-10,3.7068786169681365e-10,4.151928883731343e-10,4.939036321698425e-10,4.103346957345625e-10,3.7790237938718527e-10,4.150139502830374e-10,7.915372789861066e-10,2.92192665228927e-09,1.2733970319244692e-09,8.159636436737699e-10,1.3689119048584933e-09
12,431.2885931322549,2.363196500065231e-10,1.7821016190442652e-10,2.1039767979846026e-10,1.7746919568563302e-10,2.8113133815999976e-10,3.34463841089546e-10,3.8211503547356636e-10,4.694679734867539e-10,2.150320996079424e-09,1.176988856705407e-09,9.472325405658651e-10,1.1157469452781777e-09
13,699.3914735090503,6.830129554746033e-11,8.987901268541301e-11,1.0465556711984264e-10,7.490533852989474e-11,1.8135793894692945e-10,1.9591611337577167e-10,2.1500063566171408e-10,2.289495391537958e-10,1.7326627728441729e-09,1.1540885204154547e-09,1.0400335722955587e-09,1.05477345967553e-09
14,1132.2266555405515,2.603700728035286e-11,3.140616947572904e-11,3.6690038465159784e-11,2.2173266011683717e-11,1.3455098468343153e-10,1.4893818055122682e-10,1.694241675735285e-10,2.4139974717510065e-10,1.1778283288139835e-09,8.638666151481066e-10,8.515982360232319e-10,8.881537231145173e-10
15,1832.7733607376451,6.741137419235301e-12,8.613630107481626e-12,1.0122696414212909e-11,2.6648547919044834e-11,9.380862704250045e-11,1.0056454282143134e-10,1.065149266790023e-10,9.267471939649294e-10,5.88184078707579e-10,5.55133616100102e-10,5.909354892445942e-10,4.309021193459419e-09
16,2966.360523302821,3.642321011971201e-12,3.766317972901702e-12,5.258048176788082e-12,3.844740641381279e-09,1.4749051503657466e-10,1.5804582888107795e-10,1.7844561079644095e-10,0.005258142703490986,7.859189627245946e-10,5.897192353394131e-10,6.260492628370985e-10,0.0009142365891292057
17,4801.532681142485,3.4338389974424715e-11,7.063315140368577e-11,8.456976297313012e-11,3.61886288253674e-11,7.291112586866709e-09,2.6501412004197822e-08,3.8455570107963646e-08,8.33808645898296e-09,1.3236284068494934e-07,3.724500706898562e-07,5.179463309804039e-07,1.6408832497192228e-07
18,7773.367053494751,7.886276775927103e-10,1.627907977883101e-06,1.9797314341966257e-06,7.876883981614184e-10,3.3331049331974164e-05,507.9260308175973,747.0163843368617,3.3354594375014436e-05,0.00012897030293797636,982.2618384859203,1474.591164248069,0.00012904024437140717
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
