,lCen,"QE primary, All","PSH primary, All","PH primary, All","Shear primary, All","QE secondary, All","PSH secondary, All","PH secondary, All","Shear secondary, All","QE trispectrum, All","PSH trispectrum, All","PH trispectrum, All","Shear trispectrum, All"
0,1.3094069739418872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.1196862728734125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.4313777036652517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.554762087150706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.992126343855551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14.556579546566493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.982337649086286,-0.02078896008131399,-0.007912845287833533,-0.004269647121503737,-0.004300434344899615,-0.00024701446418979857,-0.0005635696729599327,-0.0006914946370865491,-0.0006535881662425607,0.000439625432724442,9.978634049271284e-05,5.198669903461532e-05,4.5183608433679176e-05
7,38.42812776856926,-0.006711177235003399,-0.002676042868870397,-0.0014759470858421388,-0.0008113739753319514,-0.00015599575303010854,5.475409203140384e-05,0.00014203412639475973,0.0001358723259705203,0.00028956538921006244,6.917982872865458e-05,4.5386804951636544e-05,7.542977316890603e-05
8,63.198533245043265,-0.010351248310354598,-0.002366023267228203,-0.00013839461255702804,0.0003049993625062532,-0.0002568504611895616,-0.00016960195741712894,-0.0001977962601151416,-0.0013958624372819332,0.0004130329349388959,7.71473777922768e-05,3.823960543978595e-05,5.032174034864793e-05
9,100.96538972782729,-0.010253566802700413,-0.0023852521272311523,-0.00020956011508802995,0.0005027331766626608,-0.00021648053906063916,-0.00030500530306778496,-0.0003734519885866981,-0.0008929305513963514,0.00044068472159586395,8.314688389228329e-05,4.746021590958857e-05,7.994478401566691e-05
10,163.83631121352687,-0.01133440754775413,-0.0033644879353403848,-0.0010978901479134862,-0.0005953310788125323,-0.0008467108550848721,-0.0008782553887641422,-0.0008814149773439356,-0.0018592693081545696,0.000833323053575269,0.00017392466950485864,0.00010204886029313425,0.0001753644420623945
11,265.3251638901486,-0.01344031255182804,-0.004170973675136412,-0.001319826766242105,-0.0005108645195723848,-0.0013447050424722443,-0.0013993645274837916,-0.0016110380925417201,-0.004735207308327776,0.0017479684598071218,0.0004056758817105691,0.0002447331119623346,0.0003020000322365108
12,431.2885931322549,-0.01500157744670042,-0.005290878586410934,-0.0020585378814831235,-0.0007079936612972444,-0.0022497652757871764,-0.0028633911878378996,-0.003521480208525342,-0.005409715066367927,0.003129257052703749,0.0007845919130477315,0.0004870471639394534,0.0004032994065567832
13,699.3914735090503,-0.017966918248117646,-0.006617277107137973,-0.002451099293126818,-0.002136361887794551,-0.003850282957151176,-0.005230061826702665,-0.006342574523308092,-0.008226025316563326,0.00512690218319597,0.0013917224592760416,0.0008513492136817893,0.0007805668455597376
14,1132.2266555405515,-0.019630208994237335,-0.008452829889789423,-0.0029669703020518048,-0.006767134870632542,-0.00633361655883665,-0.009662736679876754,-0.012341213785801802,-0.013062185301243272,0.006009908691719773,0.0019179410430571996,0.001064775993794814,0.002694997039397684
15,1832.7733607376451,-0.008025099531936995,-0.005176947953382367,-0.0009035845001107719,-0.022786053698564686,-0.009448836309557972,-0.010560830134805863,-0.013872075373884345,-0.013723321499459665,0.0027002642101285504,0.0015375126150632813,0.0009043846065776917,0.03443337020882798
16,2966.360523302821,0.0502442862501727,0.022394199712583357,0.0060847483208455325,0.10774130745978822,-0.19309151623991538,-0.13202229692544215,-0.10664522435434534,-359.9130397577162,0.08397069403917383,0.03144410394813892,0.01355708330442828,333.24599400390315
17,4801.532681142485,0.5399143120308002,0.2499269845343377,0.1609220477738381,0.5393239239130195,-21.68006892402487,-147.80510923853302,-205.8039461349064,-22.662219536324784,13.69290377006638,-111.71629443145675,-171.42478229242937,13.68425486311012
18,7773.367053494751,0.04849516127235717,23.592424687740166,54.94597124069616,0.04840623499943772,144.71912054088287,-4254298955.183693,-16883175072.005629,145.5196559435176,-29.513934478773855,21796111.34586273,313540516.3246563,-29.505892620310036
19,11220.26600506391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
